tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
274,22:11.5,26:45.6,267,Broadway & W 36 St,40.75097711,-73.98765428,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16785,Subscriber,1975,1,3/5/2020,3/5/2020
98,23:50.9,25:29.0,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,40210,Subscriber,1972,1,3/5/2020,3/5/2020
407,24:42.7,31:30.0,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,38130,Subscriber,1973,1,3/5/2020,3/5/2020
1097,28:35.1,46:52.3,285,Broadway & E 14 St,40.73454567,-73.99074142,494,W 26 St & 8 Ave,40.74734825,-73.99723551,41833,Subscriber,1977,2,3/5/2020,3/5/2020
1356,30:15.0,52:51.7,458,11 Ave & W 27 St,40.751396,-74.005226,3467,W Broadway & Spring St,40.72494672,-74.00165856,40178,Subscriber,1981,1,3/5/2020,3/5/2020
1678,32:19.7,00:18.3,355,Bayard St & Baxter St,40.71602118,-73.99974372,514,12 Ave & W 40 St,40.76087502,-74.00277668,20836,Subscriber,1958,1,3/5/2020,3/5/2020
504,35:00.7,43:25.4,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,313,Washington Ave & Park Ave,40.69610226,-73.96751037,15205,Subscriber,1988,1,3/5/2020,3/5/2020
347,36:14.2,42:01.9,489,10 Ave & W 28 St,40.75066386,-74.00176802,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14988,Subscriber,1986,2,3/5/2020,3/5/2020
161,36:41.4,39:23.3,3259,9 Ave & W 28 St,40.74937024,-73.99923384,490,8 Ave & W 33 St,40.751551,-73.993934,40844,Subscriber,1990,1,3/5/2020,3/5/2020
679,37:12.9,48:32.4,223,W 13 St & 7 Ave,40.73781509,-73.99994661,303,Mercer St & Spring St,40.72362738,-73.99949601,20685,Customer,1969,0,3/5/2020,3/5/2020
339,37:32.5,43:11.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,3461,Murray St & Greenwich St,40.71485151,-74.01122332,40317,Subscriber,1973,2,3/5/2020,3/5/2020
238,38:30.9,42:29.0,483,E 12 St & 3 Ave,40.73223272,-73.98889957,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20567,Subscriber,1986,1,3/5/2020,3/5/2020
667,38:39.8,49:47.5,150,E 2 St & Avenue C,40.7208736,-73.98085795,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,41491,Subscriber,1992,1,3/5/2020,3/5/2020
661,43:07.9,54:09.6,368,Carmine St & 6 Ave,40.73038599,-74.00214988,432,E 7 St & Avenue A,40.72621788,-73.98379855,39349,Subscriber,1975,1,3/5/2020,3/5/2020
677,45:43.8,57:01.0,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,38481,Subscriber,1981,2,3/5/2020,3/5/2020
743,46:20.1,58:43.4,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,471,Grand St & Havemeyer St,40.71286844,-73.95698119,40881,Subscriber,1958,1,3/5/2020,3/5/2020
91,46:51.1,48:23.0,3724,7 Ave & Central Park South,40.76674056,-73.97906899,499,Broadway & W 60 St,40.76915505,-73.98191841,15036,Subscriber,1956,1,3/5/2020,3/5/2020
220,47:46.6,51:26.7,3641,Broadway & W 25 St,40.74286877,-73.98918629,379,W 31 St & 7 Ave,40.749156,-73.9916,38503,Subscriber,1996,1,3/5/2020,3/5/2020
245,48:22.5,52:28.1,3913,Sands St Gate,40.699569,-73.979827,3787,Dock 72 Way & Market St,40.69985,-73.97141,41287,Subscriber,1996,2,3/5/2020,3/5/2020
321,49:05.0,54:26.2,3363,E 102 St & Park Ave,40.7904828,-73.95033068,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,35220,Subscriber,1973,2,3/5/2020,3/5/2020
864,49:54.7,04:19.0,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,14647,Subscriber,1994,1,3/5/2020,3/5/2020
383,50:36.1,56:59.2,400,Pitt St & Stanton St,40.71926081,-73.98178024,3738,Delancey St & Eldridge St,40.719383,-73.991479,41887,Subscriber,1979,1,3/5/2020,3/5/2020
774,53:43.4,06:38.0,3641,Broadway & W 25 St,40.74286877,-73.98918629,518,E 39 St & 2 Ave,40.74780373,-73.9734419,40689,Subscriber,1991,1,3/5/2020,3/5/2020
1641,56:01.2,23:22.9,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3165,Central Park West & W 72 St,40.77579377,-73.97620574,21584,Customer,1969,0,3/5/2020,3/5/2020
670,57:03.1,08:13.4,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,40071,Subscriber,1992,2,3/5/2020,3/5/2020
1121,57:36.1,16:17.5,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,20551,Subscriber,1989,1,3/5/2020,3/5/2020
986,00:13.6,16:39.7,468,Broadway & W 56 St,40.7652654,-73.98192338,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,40108,Subscriber,1991,1,3/5/2020,3/5/2020
483,02:01.0,10:04.9,3159,W 67 St & Broadway,40.77492513,-73.98266566,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,36069,Subscriber,1964,1,3/5/2020,3/5/2020
397,04:13.9,10:51.3,361,Allen St & Hester St,40.71605866,-73.99190759,250,Lafayette St & Jersey St,40.72456089,-73.99565293,38903,Subscriber,1991,1,3/5/2020,3/5/2020
1873,04:57.1,36:10.1,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,34333,Subscriber,1969,1,3/5/2020,3/5/2020
1360,05:14.8,27:55.2,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,217,Old Fulton St,40.70277159,-73.99383605,41667,Customer,1969,0,3/5/2020,3/5/2020
305,08:06.5,13:12.1,293,Lafayette St & E 8 St,40.73020661,-73.99102628,504,1 Ave & E 16 St,40.73221853,-73.98165557,16636,Subscriber,1999,1,3/5/2020,3/5/2020
262,09:20.9,13:42.9,482,W 15 St & 7 Ave,40.73935542,-73.99931783,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14759,Subscriber,1975,2,3/5/2020,3/5/2020
816,12:40.0,26:16.5,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,29999,Subscriber,1980,1,3/5/2020,3/5/2020
1950,13:32.7,46:02.7,3108,Nassau Ave & Russell St,40.72557,-73.94434,3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,40084,Customer,1993,1,3/5/2020,3/5/2020
779,14:54.1,27:53.3,3812,University Pl & E 14 St,40.734814,-73.992085,465,Broadway & W 41 St,40.75513557,-73.98658032,19543,Subscriber,1976,1,3/5/2020,3/5/2020
553,15:04.8,24:18.5,257,Lispenard St & Broadway,40.71939226,-74.00247214,410,Suffolk St & Stanton St,40.72066442,-73.98517977,30764,Subscriber,1989,1,3/5/2020,3/5/2020
373,15:06.8,21:20.3,426,West St & Chambers St,40.71754834,-74.01322069,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,41831,Subscriber,1989,2,3/5/2020,3/5/2020
223,15:21.1,19:05.1,423,W 54 St & 9 Ave,40.76584941,-73.98690506,422,W 59 St & 10 Ave,40.770513,-73.988038,39376,Subscriber,1972,1,3/5/2020,3/5/2020
726,19:59.7,32:06.2,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,39641,Subscriber,1991,1,3/5/2020,3/5/2020
544,24:51.0,33:55.0,228,E 48 St & 3 Ave,40.7546011,-73.97187886,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,38919,Subscriber,1973,1,3/5/2020,3/5/2020
1697,31:37.0,59:54.4,388,W 26 St & 10 Ave,40.74971775,-74.00295035,3156,E 72 St & York Ave,40.76663814,-73.95348296,41818,Subscriber,1971,2,3/5/2020,3/5/2020
904,36:01.1,51:05.6,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,39659,Subscriber,1955,1,3/5/2020,3/5/2020
206,38:32.7,41:59.5,2009,Catherine St & Monroe St,40.71117444,-73.99682619,340,Madison St & Clinton St,40.71269042,-73.98776323,27380,Subscriber,1986,2,3/5/2020,3/5/2020
702,43:46.4,55:29.1,291,Madison St & Montgomery St,40.713126,-73.984844,376,John St & William St,40.70862144,-74.00722156,40814,Subscriber,1976,1,3/5/2020,3/5/2020
1219,44:37.5,04:56.7,3613,Center Blvd & 48 Ave,40.745038,-73.957539,464,E 56 St & 3 Ave,40.75934501,-73.96759673,41826,Subscriber,1976,1,3/5/2020,3/5/2020
336,47:02.4,52:38.5,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,143,Clinton St & Joralemon St,40.69239502,-73.99337909,20059,Subscriber,2000,2,3/5/2020,3/5/2020
358,48:00.3,53:58.4,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,261,Johnson St & Gold St,40.69474881,-73.98362464,32304,Subscriber,1990,2,3/5/2020,3/5/2020
974,48:27.4,04:41.5,434,9 Ave & W 18 St,40.74317449,-74.00366443,3812,University Pl & E 14 St,40.734814,-73.992085,28740,Subscriber,1948,1,3/5/2020,3/5/2020
2260,51:49.7,29:30.1,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,533,Broadway & W 38 St,40.75299641,-73.98721619,18828,Customer,1969,0,3/5/2020,3/5/2020
782,52:56.9,05:59.3,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,31576,Subscriber,1979,1,3/5/2020,3/5/2020
234,57:24.2,01:19.1,3814,E 56 St & Madison Ave,40.761573,-73.972628,359,E 47 St & Park Ave,40.75510267,-73.97498696,30879,Subscriber,1980,1,3/5/2020,3/5/2020
1905,59:31.4,31:17.0,363,West Thames St,40.70834698,-74.01713445,494,W 26 St & 8 Ave,40.74734825,-73.99723551,41867,Subscriber,1980,1,3/5/2020,3/5/2020
297,04:18.4,09:15.6,316,Fulton St & William St,40.70955958,-74.00653609,3002,South End Ave & Liberty St,40.711512,-74.015756,40172,Subscriber,1972,1,3/5/2020,3/5/2020
416,06:52.0,13:48.8,164,E 47 St & 2 Ave,40.75323098,-73.97032517,545,E 23 St & 1 Ave,40.736502,-73.97809472,36641,Subscriber,1980,1,3/5/2020,3/5/2020
712,08:42.7,20:35.6,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,40789,Subscriber,1930,1,3/5/2020,3/5/2020
1620,09:22.3,36:23.3,304,Broadway & Battery Pl,40.70463334,-74.01361706,3735,W 30 St & 10 Ave,40.752694,-74.002353,41260,Subscriber,1989,2,3/5/2020,3/5/2020
1459,10:01.0,34:20.0,3731,W 47 St & 6 Ave,40.758397,-73.98255,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,28431,Subscriber,1981,1,3/5/2020,3/5/2020
849,13:11.1,27:20.7,212,W 16 St & The High Line,40.74334935,-74.00681753,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,28498,Subscriber,1983,1,3/5/2020,3/5/2020
374,14:16.0,20:30.9,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18159,Subscriber,1993,1,3/5/2020,3/5/2020
424,20:23.8,27:28.1,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3711,E 13 St & Avenue A,40.72966729,-73.98067966,34238,Subscriber,1988,1,3/5/2020,3/5/2020
409,21:02.6,27:51.9,229,Great Jones St,40.72743423,-73.99379025,312,Allen St & Stanton St,40.722055,-73.989111,27678,Subscriber,1985,2,3/5/2020,3/5/2020
1444,22:11.7,46:16.6,3783,Cliff St & Fulton St,40.70838,-74.00495,3255,8 Ave & W 31 St,40.75058535,-73.99468482,38375,Subscriber,1979,1,3/5/2020,3/5/2020
1576,27:07.2,53:23.3,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,15525,Customer,1969,0,3/5/2020,3/5/2020
1212,28:53.4,49:05.5,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3168,Central Park West & W 85 St,40.78472675,-73.96961715,27776,Subscriber,1984,2,3/5/2020,3/5/2020
294,29:36.6,34:31.0,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,447,8 Ave & W 52 St,40.76370739,-73.9851615,18159,Subscriber,1960,1,3/5/2020,3/5/2020
802,31:08.9,44:31.4,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3151,E 81 St & York Ave,40.7728384,-73.94989233,31672,Subscriber,1990,1,3/5/2020,3/5/2020
517,32:18.1,40:55.7,341,Stanton St & Mangin St,40.71782143,-73.97628939,311,Norfolk St & Broome St,40.7172274,-73.98802084,34200,Subscriber,1970,1,3/5/2020,3/5/2020
1168,34:23.1,53:51.9,3491,E 118 St & 1 Ave,40.79747,-73.93504,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,20839,Subscriber,1994,1,3/5/2020,3/5/2020
547,36:14.7,45:22.4,268,Howard St & Centre St,40.71910537,-73.99973337,250,Lafayette St & Jersey St,40.72456089,-73.99565293,40642,Subscriber,1982,1,3/5/2020,3/5/2020
3028,39:53.2,30:22.1,459,W 20 St & 11 Ave,40.746745,-74.007756,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,33634,Subscriber,1985,2,3/5/2020,3/5/2020
728,41:57.4,54:05.6,3674,Jay St & York St,40.70140317,-73.9867267,361,Allen St & Hester St,40.71605866,-73.99190759,39290,Subscriber,1968,1,3/5/2020,3/5/2020
752,47:33.3,00:05.8,435,W 21 St & 6 Ave,40.74173969,-73.99415556,493,W 45 St & 6 Ave,40.7568001,-73.98291153,41718,Subscriber,1991,1,3/5/2020,3/5/2020
2990,47:38.5,37:29.4,351,Front St & Maiden Ln,40.70530954,-74.00612572,3641,Broadway & W 25 St,40.74286877,-73.98918629,39477,Customer,1969,0,3/5/2020,3/5/2020
411,48:12.8,55:04.6,3723,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,217,Old Fulton St,40.70277159,-73.99383605,39555,Customer,1969,0,3/5/2020,3/5/2020
1692,51:13.9,19:26.5,405,Washington St & Gansevoort St,40.739323,-74.008119,468,Broadway & W 56 St,40.7652654,-73.98192338,30837,Customer,1981,1,3/5/2020,3/5/2020
1666,51:17.2,19:03.7,405,Washington St & Gansevoort St,40.739323,-74.008119,468,Broadway & W 56 St,40.7652654,-73.98192338,14635,Customer,1982,2,3/5/2020,3/5/2020
593,51:30.9,01:24.7,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17968,Subscriber,1965,1,3/5/2020,3/5/2020
724,51:53.6,03:58.6,445,E 10 St & Avenue A,40.72740794,-73.98142006,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,34931,Subscriber,1972,2,3/5/2020,3/5/2020
605,53:13.7,03:19.7,422,W 59 St & 10 Ave,40.770513,-73.988038,3231,E 67 St & Park Ave,40.7678008,-73.96592081,37298,Subscriber,1982,1,3/5/2020,3/5/2020
535,53:52.5,02:48.2,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,33408,Subscriber,1980,1,3/5/2020,3/5/2020
1642,57:10.6,24:32.9,167,E 39 St & 3 Ave,40.7489006,-73.97604882,509,9 Ave & W 22 St,40.7454973,-74.00197139,30268,Customer,1984,1,3/5/2020,3/5/2020
1006,59:41.1,16:27.5,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,72,W 52 St & 11 Ave,40.76727216,-73.99392888,35144,Subscriber,1981,1,3/5/2020,3/5/2020
580,00:18.2,09:58.7,212,W 16 St & The High Line,40.74334935,-74.00681753,514,12 Ave & W 40 St,40.76087502,-74.00277668,41199,Subscriber,1983,1,3/5/2020,3/5/2020
195,01:32.2,04:48.0,446,W 24 St & 7 Ave,40.74487634,-73.99529885,3255,8 Ave & W 31 St,40.75058535,-73.99468482,30832,Subscriber,1972,0,3/5/2020,3/5/2020
878,04:15.4,18:54.4,464,E 56 St & 3 Ave,40.75934501,-73.96759673,379,W 31 St & 7 Ave,40.749156,-73.9916,39103,Subscriber,1967,1,3/5/2020,3/5/2020
633,05:28.5,16:02.1,3137,5 Ave & E 73 St,40.77282817,-73.96685276,499,Broadway & W 60 St,40.76915505,-73.98191841,21364,Subscriber,1986,2,3/5/2020,3/5/2020
1150,05:37.7,24:48.7,319,Fulton St & Broadway,40.711066,-74.009447,127,Barrow St & Hudson St,40.73172428,-74.00674436,38623,Customer,1965,2,3/5/2020,3/5/2020
1113,06:14.8,24:48.5,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,33969,Subscriber,1970,2,3/5/2020,3/5/2020
210,07:16.9,10:47.9,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,34308,Subscriber,1998,1,3/5/2020,3/5/2020
634,08:15.0,18:49.5,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,479,9 Ave & W 45 St,40.76019252,-73.9912551,40665,Subscriber,1966,1,3/5/2020,3/5/2020
395,08:27.5,15:03.3,3809,W 55 St & 6 Ave,40.763189,-73.978434,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31164,Subscriber,1975,1,3/5/2020,3/5/2020
443,12:55.4,20:18.7,3608,5 St & 51 Ave,40.7423737,-73.9566,3125,45 Rd & 11 St,40.74708586,-73.94977234,16530,Subscriber,1982,1,3/5/2020,3/5/2020
1344,14:54.0,37:18.8,341,Stanton St & Mangin St,40.71782143,-73.97628939,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,39029,Subscriber,1960,1,3/5/2020,3/5/2020
443,17:21.5,24:44.9,519,Pershing Square North,40.751873,-73.977706,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15373,Subscriber,1981,1,3/5/2020,3/5/2020
1627,17:42.5,44:49.9,305,E 58 St & 3 Ave,40.76095756,-73.96724467,265,Stanton St & Chrystie St,40.72229346,-73.99147535,32264,Subscriber,1991,1,3/5/2020,3/5/2020
260,21:03.0,25:23.4,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,41111,Subscriber,1950,1,3/5/2020,3/5/2020
191,22:25.3,25:37.1,317,E 6 St & Avenue B,40.72453734,-73.98185424,3711,E 13 St & Avenue A,40.72966729,-73.98067966,39179,Subscriber,1988,2,3/5/2020,3/5/2020
344,25:59.8,31:44.2,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3641,Broadway & W 25 St,40.74286877,-73.98918629,39038,Subscriber,1972,1,3/5/2020,3/5/2020
1411,27:44.5,51:16.1,507,E 25 St & 2 Ave,40.73912601,-73.97973776,82,St James Pl & Pearl St,40.71117416,-74.00016545,31271,Subscriber,1961,2,3/5/2020,3/5/2020
1268,33:23.7,54:32.1,3143,5 Ave & E 78 St,40.77632142,-73.96427393,499,Broadway & W 60 St,40.76915505,-73.98191841,39765,Customer,1969,0,3/5/2020,3/5/2020
1607,33:37.6,00:25.3,402,Broadway & E 22 St,40.7403432,-73.98955109,3077,Stagg St & Union Ave,40.70877084,-73.95095259,20543,Subscriber,1996,1,3/5/2020,3/5/2020
318,33:47.3,39:05.8,412,Forsyth St & Canal St,40.7158155,-73.99422366,291,Madison St & Montgomery St,40.713126,-73.984844,31900,Subscriber,1988,2,3/5/2020,3/5/2020
589,34:12.1,44:01.6,3799,6 Ave & W 34 St,40.74964,-73.98805,545,E 23 St & 1 Ave,40.736502,-73.97809472,15769,Subscriber,1980,1,3/5/2020,3/5/2020
1600,35:49.3,02:29.6,3336,E 97 St & Madison Ave,40.787801,-73.953559,499,Broadway & W 60 St,40.76915505,-73.98191841,41457,Subscriber,1981,1,3/5/2020,3/5/2020
426,36:59.6,44:06.3,3786,Division St & Bowery,40.714193,-73.996732,312,Allen St & Stanton St,40.722055,-73.989111,35070,Subscriber,1985,1,3/5/2020,3/5/2020
76,39:48.9,41:05.2,489,10 Ave & W 28 St,40.75066386,-74.00176802,458,11 Ave & W 27 St,40.751396,-74.005226,29193,Subscriber,1973,1,3/5/2020,3/5/2020
837,40:20.1,54:17.4,456,E 53 St & Madison Ave,40.7597108,-73.97402311,167,E 39 St & 3 Ave,40.7489006,-73.97604882,34024,Subscriber,1975,1,3/5/2020,3/5/2020
601,41:46.5,51:48.2,519,Pershing Square North,40.751873,-73.977706,529,W 42 St & 8 Ave,40.7575699,-73.99098507,32831,Subscriber,1947,1,3/5/2020,3/5/2020
577,42:59.4,52:36.9,3363,E 102 St & Park Ave,40.7904828,-73.95033068,3288,E 88 St & 1 Ave,40.778301,-73.9488134,41836,Subscriber,1972,1,3/5/2020,3/5/2020
344,46:41.9,52:26.0,450,W 49 St & 8 Ave,40.76227205,-73.98788205,359,E 47 St & Park Ave,40.75510267,-73.97498696,39774,Subscriber,1975,1,3/5/2020,3/5/2020
989,47:12.1,03:42.0,304,Broadway & Battery Pl,40.70463334,-74.01361706,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,39522,Subscriber,1985,1,3/5/2020,3/5/2020
1618,47:12.5,14:10.7,229,Great Jones St,40.72743423,-73.99379025,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,40597,Subscriber,1984,1,3/5/2020,3/5/2020
549,47:57.8,57:07.7,3244,University Pl & E 8 St,40.73143724,-73.99490342,150,E 2 St & Avenue C,40.7208736,-73.98085795,39178,Subscriber,2000,1,3/5/2020,3/5/2020
892,48:10.3,03:03.0,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,392,Jay St & Tech Pl,40.695065,-73.987167,39453,Subscriber,1987,1,3/5/2020,3/5/2020
492,48:18.4,56:31.0,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,505,6 Ave & W 33 St,40.74901271,-73.98848395,35171,Subscriber,1983,1,3/5/2020,3/5/2020
1019,50:16.6,07:15.9,360,William St & Pine St,40.70717936,-74.00887308,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,40720,Subscriber,1991,2,3/5/2020,3/5/2020
574,50:18.7,59:53.2,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,501,FDR Drive & E 35 St,40.744219,-73.97121214,35280,Subscriber,1977,1,3/5/2020,3/5/2020
645,50:35.8,01:21.5,164,E 47 St & 2 Ave,40.75323098,-73.97032517,497,E 17 St & Broadway,40.73704984,-73.99009296,40861,Subscriber,1965,1,3/5/2020,3/5/2020
520,51:29.0,00:09.5,340,Madison St & Clinton St,40.71269042,-73.98776323,312,Allen St & Stanton St,40.722055,-73.989111,16351,Subscriber,1993,1,3/5/2020,3/5/2020
509,52:07.6,00:37.3,335,Washington Pl & Broadway,40.72903917,-73.99404649,311,Norfolk St & Broome St,40.7172274,-73.98802084,29143,Customer,1969,0,3/5/2020,3/5/2020
198,52:24.8,55:43.8,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,15444,Subscriber,1958,2,3/5/2020,3/5/2020
1510,54:11.7,19:21.8,309,Murray St & West St,40.7149787,-74.013012,523,W 38 St & 8 Ave,40.75466591,-73.99138152,40755,Subscriber,1976,1,3/5/2020,3/5/2020
131,54:25.6,56:37.1,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,39847,Subscriber,1938,2,3/5/2020,3/5/2020
138,54:47.2,57:05.9,418,Front St & Gold St,40.70224,-73.982578,3804,Front St & Jay St,40.702461,-73.986842,15001,Subscriber,1983,1,3/5/2020,3/5/2020
135,55:16.9,57:31.9,3737,Stanton St & Norfolk St,40.720747,-73.986274,150,E 2 St & Avenue C,40.7208736,-73.98085795,17226,Subscriber,1988,1,3/5/2020,3/5/2020
652,55:36.3,06:29.0,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,32345,Subscriber,1974,1,3/5/2020,3/5/2020
2493,56:36.3,38:09.7,3809,W 55 St & 6 Ave,40.763189,-73.978434,3746,6 Ave & Broome St,40.72430832,-74.00473036,15125,Customer,1984,2,3/5/2020,3/5/2020
205,00:24.8,03:50.7,237,E 11 St & 2 Ave,40.73047309,-73.98672378,445,E 10 St & Avenue A,40.72740794,-73.98142006,34188,Subscriber,1997,1,3/5/2020,3/5/2020
1296,00:45.1,22:21.6,3290,E 89 St & York Ave,40.7779453,-73.946041,3134,3 Ave & E 62 St,40.76312584,-73.96526895,41946,Customer,1990,2,3/5/2020,3/5/2020
512,01:17.5,09:49.9,520,W 52 St & 5 Ave,40.75992262,-73.97648516,492,W 33 St & 7 Ave,40.75019995,-73.99093085,39828,Subscriber,1972,1,3/5/2020,3/5/2020
444,01:46.0,09:10.4,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3376,E 65 St & 2 Ave,40.76471852,-73.9622207,28514,Subscriber,1962,1,3/5/2020,3/5/2020
312,01:47.2,06:59.9,3496,1 Ave & E 110 St,40.7923272,-73.9383,3318,2 Ave & E 96 St,40.7839636,-73.9471673,39680,Subscriber,1993,1,3/5/2020,3/5/2020
479,03:17.7,11:16.9,173,Broadway & W 49 St,40.76068327,-73.98452729,3255,8 Ave & W 31 St,40.75058535,-73.99468482,38465,Subscriber,1976,1,3/5/2020,3/5/2020
90,04:54.0,06:24.4,3290,E 89 St & York Ave,40.7779453,-73.946041,3288,E 88 St & 1 Ave,40.778301,-73.9488134,29851,Subscriber,1985,2,3/5/2020,3/5/2020
661,05:50.8,16:52.1,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,36321,Subscriber,1992,1,3/5/2020,3/5/2020
583,06:46.7,16:29.9,3905,4 Ave & E 12 St,40.732647,-73.99011,3711,E 13 St & Avenue A,40.72966729,-73.98067966,33793,Subscriber,1998,1,3/5/2020,3/5/2020
1525,07:02.9,32:28.8,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18468,Subscriber,1984,1,3/5/2020,3/5/2020
934,07:15.0,22:49.4,116,W 17 St & 8 Ave,40.74177603,-74.00149746,495,W 47 St & 10 Ave,40.76269882,-73.99301222,34354,Subscriber,1979,2,3/5/2020,3/5/2020
337,07:35.9,13:12.9,295,Pike St & E Broadway,40.71406667,-73.99293911,3737,Stanton St & Norfolk St,40.720747,-73.986274,41514,Subscriber,1994,1,3/5/2020,3/5/2020
657,07:55.6,18:52.8,361,Allen St & Hester St,40.71605866,-73.99190759,532,S 5 Pl & S 5 St,40.710451,-73.960876,14736,Customer,1969,0,3/5/2020,3/5/2020
324,08:32.4,13:57.0,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,15305,Subscriber,1963,1,3/5/2020,3/5/2020
1336,09:00.7,31:16.8,195,Liberty St & Broadway,40.70905623,-74.01043382,3382,Carroll St & Smith St,40.680611,-73.99475825,35029,Subscriber,1974,1,3/5/2020,3/5/2020
