tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
499,41:31.7,49:51.2,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3707,Lexington Ave & E 26 St,40.741459,-73.983293,38635,Subscriber,1985,1,2/1/2020,2/1/2020
146,47:03.5,49:29.9,3605,31 Ave & Crescent St,40.7658346,-73.9265474,3592,Crescent St & Broadway,40.7633589,-73.9286471,41338,Subscriber,1961,1,2/1/2020,2/1/2020
707,14:08.7,25:56.1,422,W 59 St & 10 Ave,40.770513,-73.988038,477,W 41 St & 8 Ave,40.75640548,-73.9900262,32575,Subscriber,1964,1,2/1/2020,2/1/2020
265,29:36.2,34:02.2,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3069,Lorimer St & Broadway,40.70411791,-73.94818595,28691,Subscriber,1991,2,2/1/2020,2/1/2020
297,35:20.7,40:18.0,320,Leonard St & Church St,40.717571,-74.005549,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,32785,Subscriber,1991,1,2/1/2020,2/1/2020
6363,41:08.9,27:12.4,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,33530,Customer,1974,1,2/1/2020,2/1/2020
294,42:18.1,47:12.3,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15703,Subscriber,1979,1,2/1/2020,2/1/2020
668,43:29.0,54:37.5,3377,Carroll St & Bond St,40.6786115,-73.99037292,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,29164,Subscriber,1993,1,2/1/2020,2/1/2020
326,50:15.7,55:42.1,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,35369,Subscriber,1969,0,2/1/2020,2/1/2020
402,51:27.2,58:10.1,489,10 Ave & W 28 St,40.75066386,-74.00176802,472,E 32 St & Park Ave,40.7457121,-73.98194829,40420,Subscriber,1989,1,2/1/2020,2/1/2020
406,55:46.4,02:32.9,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,2008,Little West St & 1 Pl,40.70569254,-74.01677685,32086,Subscriber,1972,1,2/1/2020,2/1/2020
286,59:19.9,04:06.5,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3718,E 11 St & Avenue B,40.72746421,-73.97950418,28364,Subscriber,1995,1,2/1/2020,2/1/2020
455,00:02.2,07:37.4,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,3568,34 St & 35 Ave,40.7569332,-73.9262231,32576,Subscriber,1963,2,2/1/2020,2/1/2020
468,08:28.1,16:16.9,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,293,Lafayette St & E 8 St,40.73020661,-73.99102628,20978,Customer,1969,0,2/1/2020,2/1/2020
336,16:32.8,22:09.4,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,41630,Subscriber,1971,2,2/1/2020,2/1/2020
189,19:24.0,22:33.5,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3244,University Pl & E 8 St,40.73143724,-73.99490342,41592,Subscriber,1989,1,2/1/2020,2/1/2020
154,21:05.1,23:39.3,432,E 7 St & Avenue A,40.72621788,-73.98379855,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39475,Subscriber,1980,1,2/1/2020,2/1/2020
519,22:26.8,31:06.0,531,Forsyth St & Broome St,40.71893904,-73.99266288,3905,4 Ave & E 12 St,40.732647,-73.99011,39017,Subscriber,1990,2,2/1/2020,2/1/2020
2602,24:21.9,07:43.9,3350,W 100 St & Broadway,40.7973721,-73.97041192,446,W 24 St & 7 Ave,40.74487634,-73.99529885,41889,Subscriber,1985,1,2/1/2020,2/1/2020
319,24:44.5,30:04.4,508,W 46 St & 11 Ave,40.76341379,-73.99667444,525,W 34 St & 11 Ave,40.75594159,-74.0021163,38904,Subscriber,1996,2,2/1/2020,2/1/2020
718,30:37.0,42:35.1,3572,34 Ave & 38 St,40.756913,-73.921631,3615,44 Dr & 21 St,40.748,-73.9460927,29979,Subscriber,1990,2,2/1/2020,2/1/2020
184,31:42.6,34:46.6,509,9 Ave & W 22 St,40.7454973,-74.00197139,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16864,Subscriber,1973,2,2/1/2020,2/1/2020
910,35:54.3,51:05.3,116,W 17 St & 8 Ave,40.74177603,-74.00149746,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16315,Subscriber,1986,2,2/1/2020,2/1/2020
230,40:22.8,44:13.5,3323,W 106 St & Central Park West,40.7981856,-73.9605909,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,40941,Subscriber,1950,1,2/1/2020,2/1/2020
336,41:36.5,47:12.9,448,W 37 St & 10 Ave,40.75660359,-73.9979009,533,Broadway & W 38 St,40.75299641,-73.98721619,33048,Subscriber,1994,2,2/1/2020,2/1/2020
411,43:34.7,50:25.7,3435,Grand St & Elizabeth St,40.718822,-73.99596,439,E 4 St & 2 Ave,40.7262807,-73.98978041,41426,Subscriber,1961,1,2/1/2020,2/1/2020
592,46:32.2,56:24.5,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,18558,Subscriber,1973,1,2/1/2020,2/1/2020
584,48:33.5,58:17.7,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3369,E 82 St & East End Ave,40.7724607,-73.9468208,41971,Subscriber,1972,1,2/1/2020,2/1/2020
133,50:29.1,52:42.8,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3708,W 13 St & 5 Ave,40.735445,-73.99431,21048,Subscriber,1966,1,2/1/2020,2/1/2020
285,56:20.7,01:06.5,3737,Stanton St & Norfolk St,40.720747,-73.986274,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,41296,Subscriber,1972,2,2/1/2020,2/1/2020
1450,58:36.8,22:47.7,3112,Milton St & Franklin St,40.72906,-73.95779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,41165,Subscriber,1988,0,2/1/2020,2/1/2020
526,58:40.1,07:27.1,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,17749,Subscriber,1989,2,2/1/2020,2/1/2020
1098,05:25.7,23:43.9,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,41875,Subscriber,1960,1,2/1/2020,2/1/2020
193,07:27.8,10:40.9,363,West Thames St,40.70834698,-74.01713445,2008,Little West St & 1 Pl,40.70569254,-74.01677685,27722,Subscriber,1984,2,2/1/2020,2/1/2020
596,07:40.8,17:37.5,3255,8 Ave & W 31 St,40.75058535,-73.99468482,496,E 16 St & 5 Ave,40.73726186,-73.99238967,28477,Subscriber,1991,1,2/1/2020,2/1/2020
2264,12:40.6,50:24.8,3094,Graham Ave & Withers St,40.7169811,-73.94485918,435,W 21 St & 6 Ave,40.74173969,-73.99415556,39113,Subscriber,1968,2,2/1/2020,2/1/2020
98,13:32.4,15:10.7,3350,W 100 St & Broadway,40.7973721,-73.97041192,3314,W 95 St & Broadway,40.7937704,-73.971888,34228,Subscriber,1990,1,2/1/2020,2/1/2020
619,17:17.9,27:37.4,530,11 Ave & W 59 St,40.77149671,-73.99046034,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,27614,Customer,1969,0,2/1/2020,2/1/2020
227,21:17.6,25:05.4,305,E 58 St & 3 Ave,40.76095756,-73.96724467,519,Pershing Square North,40.751873,-73.977706,40443,Subscriber,1995,1,2/1/2020,2/1/2020
396,21:59.2,28:36.0,509,9 Ave & W 22 St,40.7454973,-74.00197139,434,9 Ave & W 18 St,40.74317449,-74.00366443,32987,Subscriber,1981,1,2/1/2020,2/1/2020
504,24:11.7,32:35.7,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,426,West St & Chambers St,40.71754834,-74.01322069,30148,Subscriber,1993,1,2/1/2020,2/1/2020
453,27:28.4,35:02.0,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3259,9 Ave & W 28 St,40.74937024,-73.99923384,32117,Subscriber,1984,1,2/1/2020,2/1/2020
261,29:37.1,33:58.1,3785,W 42 St & 6 Ave,40.75492,-73.98455,515,W 43 St & 10 Ave,40.76009437,-73.99461843,39278,Subscriber,1993,1,2/1/2020,2/1/2020
623,32:34.6,42:58.3,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,3454,Leonard St & Maujer St,40.71036854,-73.94705951,41998,Subscriber,1991,2,2/1/2020,2/1/2020
915,34:41.9,49:57.0,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3863,Central Ave & Woodbine St,40.69296,-73.91605,21555,Customer,1984,1,2/1/2020,2/1/2020
1874,35:45.7,07:00.7,486,Broadway & W 29 St,40.7462009,-73.98855723,335,Washington Pl & Broadway,40.72903917,-73.99404649,40179,Subscriber,1979,1,2/1/2020,2/1/2020
1464,36:38.3,01:02.9,3325,E 95 St & 3 Ave,40.7849032,-73.950503,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,35069,Subscriber,1981,2,2/1/2020,2/1/2020
389,37:15.9,43:45.5,3811,27 Ave & 3 St,40.77485,-73.9342,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,33031,Customer,1982,1,2/1/2020,2/1/2020
303,37:33.4,42:37.3,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,35040,Subscriber,1973,2,2/1/2020,2/1/2020
390,42:32.1,49:02.4,127,Barrow St & Hudson St,40.73172428,-74.00674436,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,38999,Subscriber,1989,2,2/1/2020,2/1/2020
253,44:13.3,48:27.1,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,41283,Subscriber,1983,1,2/1/2020,2/1/2020
879,47:46.2,02:26.0,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,40854,Customer,1985,1,2/1/2020,2/1/2020
482,48:48.0,56:50.0,301,E 2 St & Avenue B,40.72217444,-73.98368779,3738,Delancey St & Eldridge St,40.719383,-73.991479,40810,Subscriber,1983,2,2/1/2020,2/1/2020
999,51:59.8,08:39.7,3918,Avenue D & E 8 St,40.72387,-73.975767,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,31079,Subscriber,1985,2,2/1/2020,2/1/2020
199,55:24.2,58:43.9,3707,Lexington Ave & E 26 St,40.741459,-73.983293,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,39016,Subscriber,1987,1,2/1/2020,2/1/2020
382,57:42.5,04:04.6,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,17751,Subscriber,1995,1,2/1/2020,2/1/2020
306,57:45.7,02:52.5,507,E 25 St & 2 Ave,40.73912601,-73.97973776,237,E 11 St & 2 Ave,40.73047309,-73.98672378,28025,Subscriber,1996,1,2/1/2020,2/1/2020
210,58:32.1,02:02.4,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,470,W 20 St & 8 Ave,40.74345335,-74.00004031,28996,Subscriber,1988,1,2/1/2020,2/1/2020
724,59:47.4,11:51.4,3140,1 Ave & E 78 St,40.77140426,-73.9535166,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19741,Subscriber,1984,1,2/1/2020,2/1/2020
201,13:18.8,16:40.4,3078,Broadway & Roebling St,40.70924826,-73.96063149,471,Grand St & Havemeyer St,40.71286844,-73.95698119,16488,Subscriber,1992,1,2/1/2020,2/1/2020
456,14:14.6,21:51.3,411,E 6 St & Avenue D,40.72228087,-73.97668709,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39518,Subscriber,1961,1,2/1/2020,2/1/2020
828,18:02.5,31:51.5,466,W 25 St & 6 Ave,40.74395411,-73.99144871,328,Watts St & Greenwich St,40.72405549,-74.00965965,41386,Subscriber,1994,1,2/1/2020,2/1/2020
888,18:28.5,33:17.3,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,29979,Subscriber,1985,1,2/1/2020,2/1/2020
806,21:43.0,35:09.2,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,467,Dean St & 4 Ave,40.68312489,-73.97895137,15288,Subscriber,1992,2,2/1/2020,2/1/2020
397,24:31.6,31:09.5,415,Pearl St & Hanover Square,40.7047177,-74.00926027,330,Reade St & Broadway,40.71450451,-74.00562789,32020,Subscriber,1973,1,2/1/2020,2/1/2020
1400,32:41.5,56:02.4,432,E 7 St & Avenue A,40.72621788,-73.98379855,517,Pershing Square South,40.751581,-73.97791,31606,Subscriber,1971,1,2/1/2020,2/1/2020
502,33:45.0,42:07.1,505,6 Ave & W 33 St,40.74901271,-73.98848395,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,21212,Subscriber,1973,1,2/1/2020,2/1/2020
548,35:54.8,45:02.8,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,3739,Perry St & Greenwich Ave,40.735918,-74.000939,30558,Subscriber,1985,1,2/1/2020,2/1/2020
592,36:33.9,46:26.7,3109,Banker St & Meserole Ave,40.72606,-73.95621,389,Broadway & Berry St,40.71044554,-73.96525063,31184,Subscriber,1993,1,2/1/2020,2/1/2020
823,41:01.4,54:45.0,326,E 11 St & 1 Ave,40.72953837,-73.98426726,472,E 32 St & Park Ave,40.7457121,-73.98194829,38208,Subscriber,1994,2,2/1/2020,2/1/2020
762,41:10.2,53:53.0,3116,Huron St & Franklin St,40.73266,-73.95826,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,28765,Subscriber,1968,1,2/1/2020,2/1/2020
422,41:34.3,48:37.2,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3905,4 Ave & E 12 St,40.732647,-73.99011,38450,Subscriber,1994,2,2/1/2020,2/1/2020
1107,44:14.5,02:41.7,490,8 Ave & W 33 St,40.751551,-73.993934,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39158,Subscriber,1971,2,2/1/2020,2/1/2020
412,45:12.4,52:04.9,268,Howard St & Centre St,40.71910537,-73.99973337,3905,4 Ave & E 12 St,40.732647,-73.99011,17083,Subscriber,1997,1,2/1/2020,2/1/2020
803,45:54.4,59:18.1,326,E 11 St & 1 Ave,40.72953837,-73.98426726,446,W 24 St & 7 Ave,40.74487634,-73.99529885,32577,Customer,1984,1,2/1/2020,2/1/2020
2047,46:03.6,20:11.0,3798,W 40 St & 5 Ave,40.752269,-73.982079,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,39975,Subscriber,1990,2,2/1/2020,2/1/2020
542,47:13.5,56:16.4,3410,Dean St & Hoyt St,40.6864442,-73.98759104,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,32654,Subscriber,1989,2,2/1/2020,2/1/2020
158,48:50.0,51:28.2,464,E 56 St & 3 Ave,40.75934501,-73.96759673,3134,3 Ave & E 62 St,40.76312584,-73.96526895,40525,Subscriber,1993,1,2/1/2020,2/1/2020
377,49:05.5,55:22.6,3739,Perry St & Greenwich Ave,40.735918,-74.000939,293,Lafayette St & E 8 St,40.73020661,-73.99102628,34414,Subscriber,1959,1,2/1/2020,2/1/2020
653,52:09.4,03:03.4,472,E 32 St & Park Ave,40.7457121,-73.98194829,3785,W 42 St & 6 Ave,40.75492,-73.98455,15816,Customer,1986,1,2/1/2020,2/1/2020
349,54:23.6,00:13.0,422,W 59 St & 10 Ave,40.770513,-73.988038,3724,7 Ave & Central Park South,40.76674056,-73.97906899,40719,Subscriber,1989,2,2/1/2020,2/1/2020
162,54:46.1,57:28.7,513,W 56 St & 10 Ave,40.768254,-73.988639,468,Broadway & W 56 St,40.7652654,-73.98192338,38972,Subscriber,1960,1,2/1/2020,2/1/2020
324,01:50.2,07:14.8,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,41518,Subscriber,1979,1,2/1/2020,2/1/2020
236,02:30.5,06:27.0,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,41186,Subscriber,1985,1,2/1/2020,2/1/2020
79,07:50.2,09:09.3,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,39653,Subscriber,1995,1,2/1/2020,2/1/2020
585,08:00.7,17:46.7,405,Washington St & Gansevoort St,40.739323,-74.008119,325,E 19 St & 3 Ave,40.73624527,-73.98473765,30397,Subscriber,1973,1,2/1/2020,2/1/2020
219,11:06.0,14:45.2,483,E 12 St & 3 Ave,40.73223272,-73.98889957,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,40649,Subscriber,1995,1,2/1/2020,2/1/2020
472,13:06.7,20:59.6,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,34956,Subscriber,1985,2,2/1/2020,2/1/2020
436,16:08.5,23:24.7,426,West St & Chambers St,40.71754834,-74.01322069,376,John St & William St,40.70862144,-74.00722156,40899,Subscriber,1969,2,2/1/2020,2/1/2020
682,18:18.1,29:41.0,504,1 Ave & E 16 St,40.73221853,-73.98165557,470,W 20 St & 8 Ave,40.74345335,-74.00004031,38486,Subscriber,1962,1,2/1/2020,2/1/2020
611,18:38.9,28:50.8,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,497,E 17 St & Broadway,40.73704984,-73.99009296,27953,Customer,1969,0,2/1/2020,2/1/2020
886,19:54.4,34:41.0,3738,Delancey St & Eldridge St,40.719383,-73.991479,389,Broadway & Berry St,40.71044554,-73.96525063,40108,Subscriber,1953,2,2/1/2020,2/1/2020
1005,19:59.6,36:44.9,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,499,Broadway & W 60 St,40.76915505,-73.98191841,34971,Subscriber,1959,1,2/1/2020,2/1/2020
788,20:43.0,33:51.7,3244,University Pl & E 8 St,40.73143724,-73.99490342,505,6 Ave & W 33 St,40.74901271,-73.98848395,41610,Subscriber,1986,2,2/1/2020,2/1/2020
708,24:14.5,36:03.3,3916,Pearl St & Peck Slip,40.708485,-74.002751,3744,1 Ave & E 5 St,40.725864,-73.986389,38260,Subscriber,1986,1,2/1/2020,2/1/2020
1193,29:36.0,49:29.2,3549,Grand Ave & Bergen St,40.678045,-73.962408,310,State St & Smith St,40.68926942,-73.98912867,32692,Subscriber,1980,1,2/1/2020,2/1/2020
392,31:07.6,37:39.8,3078,Broadway & Roebling St,40.70924826,-73.96063149,313,Washington Ave & Park Ave,40.69610226,-73.96751037,32821,Subscriber,1990,1,2/1/2020,2/1/2020
627,31:55.6,42:22.8,528,2 Ave & E 31 St,40.74290902,-73.97706058,237,E 11 St & 2 Ave,40.73047309,-73.98672378,39753,Subscriber,1970,2,2/1/2020,2/1/2020
373,35:04.4,41:18.1,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,32970,Subscriber,1996,1,2/1/2020,2/1/2020
1026,37:49.4,54:55.9,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,507,E 25 St & 2 Ave,40.73912601,-73.97973776,35279,Subscriber,1994,2,2/1/2020,2/1/2020
1891,39:10.8,10:42.3,530,11 Ave & W 59 St,40.77149671,-73.99046034,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,38274,Subscriber,1978,1,2/1/2020,2/1/2020
457,41:20.2,48:57.2,408,Market St & Cherry St,40.71076228,-73.99400398,316,Fulton St & William St,40.70955958,-74.00653609,35235,Subscriber,1993,1,2/1/2020,2/1/2020
735,44:31.8,56:46.8,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,514,12 Ave & W 40 St,40.76087502,-74.00277668,30930,Customer,1977,2,2/1/2020,2/1/2020
381,45:22.3,51:44.2,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,28478,Subscriber,1969,0,2/1/2020,2/1/2020
1276,46:48.0,08:04.1,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3461,Murray St & Greenwich St,40.71485151,-74.01122332,28424,Subscriber,1994,2,2/1/2020,2/1/2020
435,46:51.7,54:07.0,3711,E 13 St & Avenue A,40.72966729,-73.98067966,3708,W 13 St & 5 Ave,40.735445,-73.99431,41301,Subscriber,1984,2,2/1/2020,2/1/2020
102,48:50.1,50:32.9,295,Pike St & E Broadway,40.71406667,-73.99293911,331,Pike St & Monroe St,40.71173107,-73.99193043,31573,Subscriber,1990,1,2/1/2020,2/1/2020
152,49:43.6,52:16.5,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3744,1 Ave & E 5 St,40.725864,-73.986389,35272,Subscriber,1983,1,2/1/2020,2/1/2020
749,50:58.6,03:28.1,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,459,W 20 St & 11 Ave,40.746745,-74.007756,14990,Customer,1969,0,2/1/2020,2/1/2020
356,51:05.3,57:02.0,3707,Lexington Ave & E 26 St,40.741459,-73.983293,497,E 17 St & Broadway,40.73704984,-73.99009296,40860,Subscriber,1964,2,2/1/2020,2/1/2020
424,54:48.0,01:52.8,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,39572,Subscriber,1991,2,2/1/2020,2/1/2020
344,55:20.7,01:05.3,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,385,E 55 St & 2 Ave,40.75797322,-73.96603308,29336,Subscriber,1956,1,2/1/2020,2/1/2020
651,55:38.1,06:29.4,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,3746,6 Ave & Broome St,40.72430832,-74.00473036,38879,Subscriber,1995,1,2/1/2020,2/1/2020
531,56:19.3,05:10.9,459,W 20 St & 11 Ave,40.746745,-74.007756,247,Perry St & Bleecker St,40.73535398,-74.00483091,15754,Subscriber,1993,1,2/1/2020,2/1/2020
387,58:39.5,05:07.1,472,E 32 St & Park Ave,40.7457121,-73.98194829,518,E 39 St & 2 Ave,40.74780373,-73.9734419,41931,Subscriber,1988,2,2/1/2020,2/1/2020
162,59:20.1,02:02.2,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,41091,Subscriber,1988,2,2/1/2020,2/1/2020
183,59:28.7,02:32.5,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,239,Willoughby St & Fleet St,40.69196566,-73.9813018,40940,Subscriber,1994,1,2/1/2020,2/1/2020
359,59:33.6,05:33.0,502,Henry St & Grand St,40.714211,-73.981095,295,Pike St & E Broadway,40.71406667,-73.99293911,20694,Subscriber,1957,1,2/1/2020,2/1/2020
1185,00:23.0,20:08.0,504,1 Ave & E 16 St,40.73221853,-73.98165557,472,E 32 St & Park Ave,40.7457121,-73.98194829,30173,Subscriber,1972,1,2/1/2020,2/1/2020
707,03:41.5,15:29.3,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,32821,Subscriber,1990,1,2/1/2020,2/1/2020
536,04:01.6,12:58.1,499,Broadway & W 60 St,40.76915505,-73.98191841,3160,Central Park West & W 76 St,40.77896784,-73.97374737,21035,Subscriber,1966,0,2/1/2020,2/1/2020
2415,05:41.6,45:57.5,3287,W 87 St & West End Ave,40.789622,-73.97757,250,Lafayette St & Jersey St,40.72456089,-73.99565293,34034,Subscriber,1965,1,2/1/2020,2/1/2020
1962,07:13.2,39:55.4,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,412,Forsyth St & Canal St,40.7158155,-73.99422366,39890,Subscriber,1958,2,2/1/2020,2/1/2020
835,08:25.0,22:20.8,3306,10 St & 7 Ave,40.6662078,-73.98199886,3409,Bergen St & Smith St,40.6867443,-73.99063168,32969,Subscriber,1993,2,2/1/2020,2/1/2020
