tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
319,02:35.9,07:55.1,3338,2 Ave & E 99 St,40.7862586,-73.94552579,3299,E 98 St & Park Ave,40.78813,-73.95206,25480,Subscriber,1984,1,9/1/2020,9/1/2020
2454,17:25.8,58:20.6,426,West St & Chambers St,40.71754834,-74.01322069,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,45689,Subscriber,1969,1,9/1/2020,9/1/2020
400,18:27.4,25:07.8,465,Broadway & W 41 St,40.75513557,-73.98658032,486,Broadway & W 29 St,40.7462009,-73.98855723,33940,Subscriber,1983,1,9/1/2020,9/1/2020
394,20:00.5,26:35.5,4068,Fort Washington Ave & W 183 St,40.852252,-73.937854,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,46588,Subscriber,1963,2,9/1/2020,9/1/2020
321,20:11.3,25:32.8,489,10 Ave & W 28 St,40.75066386,-74.00176802,490,8 Ave & W 33 St,40.751551,-73.993934,21950,Customer,2001,2,9/1/2020,9/1/2020
1354,23:05.5,45:40.0,545,E 23 St & 1 Ave,40.736502,-73.97809472,3141,1 Ave & E 68 St,40.76500525,-73.95818491,45855,Subscriber,1973,1,9/1/2020,9/1/2020
1558,24:58.3,50:57.1,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,44511,Subscriber,1993,1,9/1/2020,9/1/2020
1085,32:15.3,50:20.6,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,497,E 17 St & Broadway,40.73704984,-73.99009296,43319,Subscriber,1990,1,9/1/2020,9/1/2020
1665,39:55.4,07:40.9,504,1 Ave & E 16 St,40.73221853,-73.98165557,504,1 Ave & E 16 St,40.73221853,-73.98165557,26480,Subscriber,1998,2,9/1/2020,9/1/2020
191,51:14.4,54:26.4,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3249,Verona Pl & Fulton St,40.68035608,-73.9476791,45403,Subscriber,1990,2,9/1/2020,9/1/2020
1162,52:20.7,11:43.6,346,Bank St & Hudson St,40.73652889,-74.00618026,319,Fulton St & Broadway,40.711066,-74.009447,30627,Subscriber,1994,1,9/1/2020,9/1/2020
371,52:54.8,59:06.3,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,24356,Subscriber,1980,1,9/1/2020,9/1/2020
469,53:17.7,01:07.3,518,E 39 St & 2 Ave,40.74780373,-73.9734419,465,Broadway & W 41 St,40.75513557,-73.98658032,45149,Subscriber,1995,2,9/1/2020,9/1/2020
642,59:20.6,10:02.6,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,44008,Subscriber,1975,1,9/1/2020,9/1/2020
1105,02:18.2,20:43.6,317,E 6 St & Avenue B,40.72453734,-73.98185424,533,Broadway & W 38 St,40.75299641,-73.98721619,45735,Customer,1969,0,9/1/2020,9/1/2020
723,04:09.2,16:13.0,499,Broadway & W 60 St,40.76915505,-73.98191841,484,W 44 St & 5 Ave,40.75500254,-73.98014437,45845,Subscriber,1963,1,9/1/2020,9/1/2020
724,04:36.8,16:41.4,312,Allen St & Stanton St,40.722055,-73.989111,435,W 21 St & 6 Ave,40.74173969,-73.99415556,45428,Subscriber,1991,1,9/1/2020,9/1/2020
1373,07:46.3,30:40.3,2008,Little West St & 1 Pl,40.70569254,-74.01677685,402,Broadway & E 22 St,40.7403432,-73.98955109,45240,Subscriber,1996,2,9/1/2020,9/1/2020
754,10:58.8,23:33.1,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,38556,Subscriber,1984,1,9/1/2020,9/1/2020
776,11:11.0,24:07.6,3798,W 40 St & 5 Ave,40.752269,-73.982079,385,E 55 St & 2 Ave,40.75797322,-73.96603308,15218,Subscriber,1984,1,9/1/2020,9/1/2020
1145,20:23.9,39:29.0,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3354,3 St & Prospect Park West,40.668132,-73.97363831,27199,Subscriber,1987,1,9/1/2020,9/1/2020
414,21:24.9,28:19.6,3725,2 Ave & E 72 St,40.76876203,-73.95840794,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,19177,Subscriber,1987,2,9/1/2020,9/1/2020
1692,22:16.0,50:28.0,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,28064,Customer,1969,0,9/1/2020,9/1/2020
1436,36:38.4,00:34.4,3422,Columbia St & Degraw St,40.6859296,-74.00242364,3676,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,42865,Subscriber,1972,1,9/1/2020,9/1/2020
640,37:40.2,48:21.1,127,Barrow St & Hudson St,40.73172428,-74.00674436,250,Lafayette St & Jersey St,40.72456089,-73.99565293,42244,Subscriber,1990,1,9/1/2020,9/1/2020
462,39:21.5,47:03.7,3329,Degraw St & Smith St,40.6829151,-73.99318208,3246,Montague St & Clinton St,40.69428114,-73.99230033,38563,Subscriber,1979,1,9/1/2020,9/1/2020
1496,49:41.5,14:38.4,307,Canal St & Rutgers St,40.71427487,-73.98990025,340,Madison St & Clinton St,40.71269042,-73.98776323,46577,Subscriber,1964,2,9/1/2020,9/1/2020
793,50:16.5,03:30.1,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,45177,Subscriber,1988,1,9/1/2020,9/1/2020
415,50:45.1,57:41.0,3707,Lexington Ave & E 26 St,40.741459,-73.983293,519,Pershing Square North,40.751873,-73.977706,46149,Subscriber,1991,1,9/1/2020,9/1/2020
316,52:21.5,57:38.0,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3140,1 Ave & E 78 St,40.77140426,-73.9535166,36880,Subscriber,1997,1,9/1/2020,9/1/2020
1244,54:22.3,15:06.8,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3144,E 81 St & Park Ave,40.77677702,-73.9590097,41445,Subscriber,1941,2,9/1/2020,9/1/2020
616,05:09.1,15:25.2,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,385,E 55 St & 2 Ave,40.75797322,-73.96603308,34120,Customer,1994,1,9/1/2020,9/1/2020
449,11:17.6,18:46.7,254,W 11 St & 6 Ave,40.73532427,-73.99800419,453,W 22 St & 8 Ave,40.74475148,-73.99915362,39792,Subscriber,1992,2,9/1/2020,9/1/2020
956,29:28.1,45:24.7,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3725,2 Ave & E 72 St,40.76876203,-73.95840794,32155,Customer,1969,0,9/1/2020,9/1/2020
626,35:03.3,45:29.7,3329,Degraw St & Smith St,40.6829151,-73.99318208,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,37282,Subscriber,1989,1,9/1/2020,9/1/2020
522,38:07.7,46:50.4,422,W 59 St & 10 Ave,40.770513,-73.988038,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,40901,Customer,1969,0,9/1/2020,9/1/2020
2006,39:50.1,13:16.4,285,Broadway & E 14 St,40.73454567,-73.99074142,4124,Central Park W & W 91 St,40.78866499,-73.96680057,36255,Subscriber,1976,2,9/1/2020,9/1/2020
740,41:51.4,54:12.3,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,44712,Subscriber,1989,2,9/1/2020,9/1/2020
2055,59:26.1,33:42.0,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3151,E 81 St & York Ave,40.7728384,-73.94989233,42930,Subscriber,1979,2,9/1/2020,9/1/2020
1172,59:59.7,19:32.6,4045,West End Ave & W 60 St,40.77237,-73.99005,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,46758,Subscriber,1974,1,9/1/2020,9/1/2020
833,02:24.7,16:18.2,3602,31 Ave & 34 St,40.763154,-73.920827,3513,21 St & Hoyt Ave S,40.774645,-73.923706,32202,Customer,1974,1,9/1/2020,9/1/2020
341,03:56.2,09:37.8,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3375,3 Ave & E 72 St,40.7699426,-73.96060712,31485,Customer,1985,1,9/1/2020,9/1/2020
928,06:31.7,22:00.7,229,Great Jones St,40.72743423,-73.99379025,3799,6 Ave & W 34 St,40.74964,-73.98805,31794,Subscriber,1977,1,9/1/2020,9/1/2020
245,16:46.0,20:51.1,446,W 24 St & 7 Ave,40.74487634,-73.99529885,470,W 20 St & 8 Ave,40.74345335,-74.00004031,41079,Subscriber,1978,1,9/1/2020,9/1/2020
2424,32:55.4,13:19.8,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3723,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,36992,Subscriber,1972,1,9/1/2020,9/1/2020
862,41:50.6,56:12.7,3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,44173,Subscriber,1983,1,9/1/2020,9/1/2020
137,45:34.9,47:52.1,442,W 27 St & 7 Ave,40.746647,-73.993915,442,W 27 St & 7 Ave,40.746647,-73.993915,44256,Subscriber,2002,1,9/1/2020,9/1/2020
328,47:54.6,53:22.7,3461,Murray St & Greenwich St,40.71485151,-74.01122332,224,Spruce St & Nassau St,40.71146364,-74.00552427,35631,Subscriber,1986,1,9/1/2020,9/1/2020
1811,50:25.0,20:36.4,3141,1 Ave & E 68 St,40.76500525,-73.95818491,4045,West End Ave & W 60 St,40.77237,-73.99005,37447,Subscriber,1967,1,9/1/2020,9/1/2020
912,54:34.7,09:47.5,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,46727,Customer,1969,0,9/1/2020,9/1/2020
376,08:54.7,15:11.6,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3817,Withers St & Kingsland Ave,40.71773,-73.94051,20907,Subscriber,1976,1,9/1/2020,9/1/2020
1479,30:07.0,54:46.7,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,27392,Subscriber,1986,1,9/1/2020,9/1/2020
924,31:28.0,46:52.1,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3081,Graham Ave & Grand St,40.711863,-73.944024,44439,Subscriber,1988,1,9/1/2020,9/1/2020
1259,37:06.3,58:06.1,3718,E 11 St & Avenue B,40.72746421,-73.97950418,379,W 31 St & 7 Ave,40.749156,-73.9916,43351,Subscriber,1996,1,9/1/2020,9/1/2020
734,41:21.0,53:35.2,267,Broadway & W 36 St,40.75097711,-73.98765428,3158,W 63 St & Broadway,40.77163851,-73.98261428,36095,Subscriber,1993,1,9/1/2020,9/1/2020
909,48:35.5,03:44.6,402,Broadway & E 22 St,40.7403432,-73.98955109,3708,W 13 St & 5 Ave,40.735445,-73.99431,44634,Subscriber,1968,1,9/1/2020,9/1/2020
988,50:31.1,06:59.4,307,Canal St & Rutgers St,40.71427487,-73.98990025,394,E 9 St & Avenue C,40.72521311,-73.97768752,15074,Subscriber,1953,1,9/1/2020,9/1/2020
845,01:43.6,15:49.4,411,E 6 St & Avenue D,40.72228087,-73.97668709,504,1 Ave & E 16 St,40.73221853,-73.98165557,30264,Customer,1969,0,9/1/2020,9/1/2020
433,08:11.9,15:25.4,484,W 44 St & 5 Ave,40.75500254,-73.98014437,267,Broadway & W 36 St,40.75097711,-73.98765428,46634,Subscriber,1990,1,9/1/2020,9/1/2020
1111,14:47.0,33:18.2,490,8 Ave & W 33 St,40.751551,-73.993934,174,E 25 St & 1 Ave,40.7381765,-73.97738662,16131,Subscriber,1989,1,9/1/2020,9/1/2020
442,16:47.2,24:10.0,3815,E 51 St & 2 Ave,40.755293,-73.967641,3815,E 51 St & 2 Ave,40.755293,-73.967641,25267,Subscriber,1993,1,9/1/2020,9/1/2020
1152,21:14.9,40:27.6,238,Bank St & Washington St,40.7361967,-74.00859207,435,W 21 St & 6 Ave,40.74173969,-73.99415556,44291,Subscriber,1995,1,9/1/2020,9/1/2020
2248,22:48.8,00:17.6,415,Pearl St & Hanover Square,40.7047177,-74.00926027,415,Pearl St & Hanover Square,40.7047177,-74.00926027,37810,Subscriber,2000,1,9/1/2020,9/1/2020
1728,28:08.4,56:57.1,3718,E 11 St & Avenue B,40.72746421,-73.97950418,3140,1 Ave & E 78 St,40.77140426,-73.9535166,29131,Customer,1994,2,9/1/2020,9/1/2020
1932,32:44.5,04:57.3,3936,W 133 St & 12 Ave,40.820003,-73.959089,4068,Fort Washington Ave & W 183 St,40.852252,-73.937854,43935,Subscriber,1987,2,9/1/2020,9/1/2020
1410,52:06.4,15:36.7,4063,Wadsworth Ave & W 175 St,40.846052,-73.937648,3999,Adam Clayton Powell Blvd & W 138 St,40.81695971,-73.94229591,32218,Customer,1969,0,9/1/2020,9/1/2020
422,53:18.6,00:21.5,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,150,E 2 St & Avenue C,40.7208736,-73.98085795,45411,Subscriber,1976,1,9/1/2020,9/1/2020
2494,58:38.9,40:13.2,459,W 20 St & 11 Ave,40.746745,-74.007756,459,W 20 St & 11 Ave,40.746745,-74.007756,44133,Customer,1983,2,9/1/2020,9/1/2020
1926,59:09.2,31:15.9,402,Broadway & E 22 St,40.7403432,-73.98955109,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,25586,Subscriber,1987,1,9/1/2020,9/1/2020
733,01:47.6,14:01.1,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3707,Lexington Ave & E 26 St,40.741459,-73.983293,46636,Subscriber,1964,1,9/1/2020,9/1/2020
622,06:22.4,16:44.5,3139,E 72 St & Park Ave,40.77118288,-73.96409422,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,36727,Subscriber,1974,1,9/1/2020,9/1/2020
2334,10:03.7,48:58.7,3105,N 15 St & Wythe Ave,40.724055,-73.955736,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,44331,Customer,1987,2,9/1/2020,9/1/2020
565,13:03.4,22:29.3,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3735,W 30 St & 10 Ave,40.752694,-74.002353,38240,Subscriber,1989,1,9/1/2020,9/1/2020
324,13:17.6,18:42.5,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,45309,Subscriber,1991,1,9/1/2020,9/1/2020
575,13:25.7,23:00.9,319,Fulton St & Broadway,40.711066,-74.009447,257,Lispenard St & Broadway,40.71939226,-74.00247214,42462,Customer,1969,0,9/1/2020,9/1/2020
5089,14:46.6,39:36.2,3254,Soissons Landing,40.69231661,-74.01486576,3479,Picnic Point,40.6851256,-74.02535319,38896,Customer,1969,0,9/1/2020,9/1/2020
518,17:01.1,25:39.2,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,37748,Subscriber,1991,2,9/1/2020,9/1/2020
1013,22:12.5,39:06.5,3774,Knickerbocker Ave & George St,40.704425,-73.92836,3078,Broadway & Roebling St,40.70924826,-73.96063149,39533,Subscriber,1984,1,9/1/2020,9/1/2020
2260,24:25.5,02:06.0,350,Clinton St & Grand St,40.71559509,-73.9870295,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,20778,Subscriber,1993,1,9/1/2020,9/1/2020
1039,25:22.0,42:41.0,450,W 49 St & 8 Ave,40.76227205,-73.98788205,482,W 15 St & 7 Ave,40.73935542,-73.99931783,42389,Subscriber,1981,1,9/1/2020,9/1/2020
2251,28:41.6,06:13.6,458,11 Ave & W 27 St,40.751396,-74.005226,3881,12 Ave & W 125 St,40.818299,-73.960405,44761,Customer,1982,2,9/1/2020,9/1/2020
1107,31:35.1,50:02.4,3158,W 63 St & Broadway,40.77163851,-73.98261428,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,37115,Subscriber,1950,1,9/1/2020,9/1/2020
2119,32:29.6,07:49.0,3141,1 Ave & E 68 St,40.76500525,-73.95818491,238,Bank St & Washington St,40.7361967,-74.00859207,14992,Subscriber,1995,1,9/1/2020,9/1/2020
391,32:51.6,39:22.9,459,W 20 St & 11 Ave,40.746745,-74.007756,494,W 26 St & 8 Ave,40.74734825,-73.99723551,42831,Subscriber,1960,2,9/1/2020,9/1/2020
799,36:55.1,50:14.2,334,W 20 St & 7 Ave,40.74238787,-73.99726235,358,Christopher St & Greenwich St,40.73291553,-74.00711384,36687,Subscriber,1980,1,9/1/2020,9/1/2020
1875,41:14.6,12:30.1,350,Clinton St & Grand St,40.71559509,-73.9870295,2022,E 60 St & York Ave,40.759107,-73.959223,35000,Subscriber,1973,2,9/1/2020,9/1/2020
1711,42:07.0,10:38.3,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,439,E 4 St & 2 Ave,40.7262807,-73.98978041,26839,Subscriber,1984,1,9/1/2020,9/1/2020
928,49:15.3,04:43.7,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3768,Waterbury St & Stagg St,40.71019,-73.93734,39669,Subscriber,1991,1,9/1/2020,9/1/2020
2195,51:30.3,28:05.8,3137,5 Ave & E 73 St,40.77282817,-73.96685276,482,W 15 St & 7 Ave,40.73935542,-73.99931783,37219,Customer,1969,0,9/1/2020,9/1/2020
313,52:00.9,57:14.3,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3469,India St & West St,40.73181402,-73.95995021,42454,Customer,1969,0,9/1/2020,9/1/2020
1795,56:02.1,25:57.9,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,46702,Customer,1969,0,9/1/2020,9/1/2020
288,00:17.5,05:05.8,439,E 4 St & 2 Ave,40.7262807,-73.98978041,150,E 2 St & Avenue C,40.7208736,-73.98085795,44619,Subscriber,1950,1,9/1/2020,9/1/2020
1109,01:20.8,19:50.3,509,9 Ave & W 22 St,40.7454973,-74.00197139,3906,West St & Liberty St,40.711444,-74.014847,43965,Subscriber,1958,1,9/1/2020,9/1/2020
1003,02:26.7,19:09.9,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,36975,Subscriber,1993,2,9/1/2020,9/1/2020
1131,05:07.8,23:58.9,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,4011,Westchester Ave & Jackson Ave,40.816124,-73.908116,36133,Subscriber,1988,1,9/1/2020,9/1/2020
343,05:37.9,11:21.3,254,W 11 St & 6 Ave,40.73532427,-73.99800419,402,Broadway & E 22 St,40.7403432,-73.98955109,41506,Subscriber,1987,1,9/1/2020,9/1/2020
169,08:01.8,10:51.2,393,E 5 St & Avenue C,40.72299208,-73.97995466,317,E 6 St & Avenue B,40.72453734,-73.98185424,40952,Subscriber,1999,1,9/1/2020,9/1/2020
433,09:43.9,16:57.0,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,35937,Customer,1969,0,9/1/2020,9/1/2020
709,15:10.4,27:00.2,237,E 11 St & 2 Ave,40.73047309,-73.98672378,482,W 15 St & 7 Ave,40.73935542,-73.99931783,38613,Customer,1969,0,9/1/2020,9/1/2020
1190,16:17.0,36:07.9,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689,3123,31 St & Thomson Ave,40.74469738,-73.93540375,18858,Customer,1969,0,9/1/2020,9/1/2020
854,19:27.9,33:42.7,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3288,E 88 St & 1 Ave,40.778301,-73.9488134,37280,Subscriber,1989,2,9/1/2020,9/1/2020
303,21:31.9,26:35.3,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,265,Stanton St & Chrystie St,40.72229346,-73.99147535,45872,Subscriber,1952,1,9/1/2020,9/1/2020
813,27:40.7,41:14.0,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,25101,Subscriber,1974,1,9/1/2020,9/1/2020
290,27:44.6,32:35.2,496,E 16 St & 5 Ave,40.73726186,-73.99238967,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,42389,Subscriber,1993,0,9/1/2020,9/1/2020
765,28:59.8,41:45.3,3435,Grand St & Elizabeth St,40.718822,-73.99596,4110,Avenue D & E 10 St,40.72506551,-73.97515833,43780,Customer,1969,0,9/1/2020,9/1/2020
1307,32:26.8,54:14.7,251,Mott St & Prince St,40.72317958,-73.99480012,410,Suffolk St & Stanton St,40.72066442,-73.98517977,39111,Subscriber,1980,1,9/1/2020,9/1/2020
734,35:09.7,47:24.1,469,Broadway & W 53 St,40.76344058,-73.98268129,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,44123,Subscriber,1994,1,9/1/2020,9/1/2020
902,38:23.6,53:26.5,530,11 Ave & W 59 St,40.77149671,-73.99046034,459,W 20 St & 11 Ave,40.746745,-74.007756,46455,Subscriber,1968,1,9/1/2020,9/1/2020
515,39:12.1,47:48.0,3398,Smith St & 9 St,40.6746957,-73.99785768,3422,Columbia St & Degraw St,40.6859296,-74.00242364,30718,Subscriber,1986,1,9/1/2020,9/1/2020
804,45:57.4,59:22.2,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,30878,Subscriber,1981,1,9/1/2020,9/1/2020
227,46:26.4,50:13.7,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,3761,Cedar St & Myrtle Ave,40.697842,-73.926241,27398,Subscriber,1991,1,9/1/2020,9/1/2020
1674,47:00.3,14:54.5,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,393,E 5 St & Avenue C,40.72299208,-73.97995466,28710,Subscriber,1995,1,9/1/2020,9/1/2020
381,47:37.6,53:59.0,349,Rivington St & Ridge St,40.71850211,-73.98329859,3435,Grand St & Elizabeth St,40.718822,-73.99596,28651,Subscriber,2001,1,9/1/2020,9/1/2020
752,48:25.1,00:57.5,359,E 47 St & Park Ave,40.75510267,-73.97498696,501,FDR Drive & E 35 St,40.744219,-73.97121214,29149,Subscriber,1995,2,9/1/2020,9/1/2020
545,48:41.5,57:47.0,486,Broadway & W 29 St,40.7462009,-73.98855723,484,W 44 St & 5 Ave,40.75500254,-73.98014437,28295,Subscriber,1968,2,9/1/2020,9/1/2020
1839,56:08.8,26:48.5,447,8 Ave & W 52 St,40.76370739,-73.9851615,479,9 Ave & W 45 St,40.76019252,-73.9912551,46341,Subscriber,1983,1,9/1/2020,9/1/2020
2663,59:47.0,44:10.8,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,41883,Subscriber,1975,1,9/1/2020,9/1/2020
1301,02:21.6,24:02.9,504,1 Ave & E 16 St,40.73221853,-73.98165557,3906,West St & Liberty St,40.711444,-74.014847,36905,Customer,1993,1,9/1/2020,9/1/2020
