tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
2360,59:59.6,39:19.9,150,E 2 St & Avenue C,40.7208736,-73.98085795,280,E 10 St & 5 Ave,40.73331967,-73.99510132,42680,Subscriber,1996,2,5/1/2020,5/1/2020
3908,21:03.0,26:11.6,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,39434,Subscriber,1970,2,5/1/2020,5/1/2020
129,28:40.9,30:50.0,402,Broadway & E 22 St,40.7403432,-73.98955109,497,E 17 St & Broadway,40.73704984,-73.99009296,32344,Subscriber,1971,2,5/1/2020,5/1/2020
2462,34:43.7,15:46.3,3078,Broadway & Roebling St,40.70924826,-73.96063149,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,36629,Subscriber,1992,1,5/1/2020,5/1/2020
2431,41:53.1,22:24.3,334,W 20 St & 7 Ave,40.74238787,-73.99726235,334,W 20 St & 7 Ave,40.74238787,-73.99726235,39225,Subscriber,1963,1,5/1/2020,5/1/2020
689,47:16.3,58:46.2,310,State St & Smith St,40.68926942,-73.98912867,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,16201,Subscriber,1965,2,5/1/2020,5/1/2020
1084,54:34.6,12:38.9,3612,30 Ave & 21 St,40.7703743,-73.9286078,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,31615,Customer,1992,2,5/1/2020,5/1/2020
771,58:50.8,11:42.5,304,Broadway & Battery Pl,40.70463334,-74.01361706,417,Barclay St & Church St,40.71291224,-74.01020234,43831,Subscriber,1946,1,5/1/2020,5/1/2020
1069,00:56.3,18:46.1,3812,University Pl & E 14 St,40.734814,-73.992085,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,41288,Customer,1970,2,5/1/2020,5/1/2020
1251,05:06.3,25:57.7,3350,W 100 St & Broadway,40.7973721,-73.97041192,489,10 Ave & W 28 St,40.75066386,-74.00176802,27778,Subscriber,1977,1,5/1/2020,5/1/2020
865,07:20.6,21:45.8,468,Broadway & W 56 St,40.7652654,-73.98192338,482,W 15 St & 7 Ave,40.73935542,-73.99931783,32769,Subscriber,1978,1,5/1/2020,5/1/2020
1223,13:13.4,33:37.2,442,W 27 St & 7 Ave,40.746647,-73.993915,3707,Lexington Ave & E 26 St [temporarily removed],40.741459,-73.983293,41494,Customer,1969,0,5/1/2020,5/1/2020
114,14:29.7,16:24.4,3388,President St & Henry St,40.6828003,-73.99990419,3321,Clinton St & Union St,40.6831164,-73.99785267,41232,Subscriber,1977,1,5/1/2020,5/1/2020
104,15:06.3,16:50.9,3911,Wyckoff St & Nevins St,40.683426,-73.984275,3412,Pacific St & Nevins St,40.6853761,-73.98302136,37380,Subscriber,1981,2,5/1/2020,5/1/2020
469,16:55.0,24:44.9,525,W 34 St & 11 Ave,40.75594159,-74.0021163,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17387,Customer,1969,0,5/1/2020,5/1/2020
519,19:26.5,28:05.6,326,E 11 St & 1 Ave,40.72953837,-73.98426726,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15486,Subscriber,1989,1,5/1/2020,5/1/2020
2117,20:03.2,55:20.6,3552,W 113 St & Broadway,40.805973,-73.964928,515,W 43 St & 10 Ave,40.76009437,-73.99461843,40735,Subscriber,1961,1,5/1/2020,5/1/2020
677,33:02.7,44:20.0,442,W 27 St & 7 Ave,40.746647,-73.993915,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15104,Subscriber,1991,1,5/1/2020,5/1/2020
1079,35:49.4,53:49.4,3310,14 St & 7 Ave,40.663779,-73.98396846,3398,Smith St & 9 St,40.6746957,-73.99785768,32406,Subscriber,1986,1,5/1/2020,5/1/2020
1682,53:18.8,21:21.2,3165,Central Park West & W 72 St,40.77579377,-73.97620574,3165,Central Park West & W 72 St,40.77579377,-73.97620574,31653,Customer,1969,0,5/1/2020,5/1/2020
245,58:06.3,02:12.2,391,Clark St & Henry St,40.69760127,-73.99344559,2000,Front St & Washington St,40.70255088,-73.98940236,28694,Subscriber,1970,1,5/1/2020,5/1/2020
1519,58:08.3,23:28.3,3290,E 89 St & York Ave,40.7779453,-73.946041,3993,W 59 St & West End Ave,40.771771,-73.990625,39449,Customer,1969,0,5/1/2020,5/1/2020
1404,10:41.8,34:05.9,3571,Bedford Ave & Bergen St,40.676368,-73.952918,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,43817,Customer,1992,1,5/1/2020,5/1/2020
144,11:59.7,14:24.5,3321,Clinton St & Union St,40.6831164,-73.99785267,3382,Carroll St & Smith St,40.680611,-73.99475825,40545,Subscriber,1973,2,5/1/2020,5/1/2020
390,12:22.3,18:53.2,447,8 Ave & W 52 St,40.76370739,-73.9851615,3165,Central Park West & W 72 St,40.77579377,-73.97620574,32484,Subscriber,1992,1,5/1/2020,5/1/2020
279,14:30.8,19:10.2,507,E 25 St & 2 Ave,40.73912601,-73.97973776,167,E 39 St & 3 Ave,40.7489006,-73.97604882,41502,Subscriber,1986,1,5/1/2020,5/1/2020
2200,35:44.6,12:25.3,309,Murray St & West St,40.7149787,-74.013012,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,42792,Subscriber,2000,2,5/1/2020,5/1/2020
139,41:42.6,44:02.1,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3812,University Pl & E 14 St,40.734814,-73.992085,43610,Subscriber,1969,1,5/1/2020,5/1/2020
267,46:59.5,51:26.6,445,E 10 St & Avenue A,40.72740794,-73.98142006,302,Avenue D & E 3 St,40.72082834,-73.97793172,18779,Subscriber,1980,1,5/1/2020,5/1/2020
1569,49:31.8,15:41.1,3919,Wall St & South St,40.70437,-74.00637,454,E 51 St & 1 Ave,40.75455731,-73.96592976,41047,Subscriber,1984,2,5/1/2020,5/1/2020
191,54:26.3,57:37.9,391,Clark St & Henry St,40.69760127,-73.99344559,3440,Fulton St & Adams St,40.69241829,-73.98949474,40619,Subscriber,1983,1,5/1/2020,5/1/2020
2502,01:20.6,43:03.5,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3137,5 Ave & E 73 St,40.77282817,-73.96685276,35995,Subscriber,1978,1,5/1/2020,5/1/2020
127,15:30.4,17:37.6,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39308,Subscriber,1970,1,5/1/2020,5/1/2020
2129,19:33.1,55:02.6,326,E 11 St & 1 Ave,40.72953837,-73.98426726,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,43532,Subscriber,1963,1,5/1/2020,5/1/2020
221,21:44.3,25:25.7,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,37855,Customer,1987,1,5/1/2020,5/1/2020
831,22:11.2,36:02.4,293,Lafayette St & E 8 St,40.73020661,-73.99102628,355,Bayard St & Baxter St,40.71602118,-73.99974372,43631,Subscriber,1984,1,5/1/2020,5/1/2020
1572,22:22.2,48:35.0,499,Broadway & W 60 St,40.76915505,-73.98191841,3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,40597,Subscriber,1980,1,5/1/2020,5/1/2020
220,25:43.2,29:24.1,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,39547,Subscriber,1988,1,5/1/2020,5/1/2020
243,46:43.0,50:46.3,540,Lexington Ave & E 29 St [temporarily removed],40.74311555,-73.98215353,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,34956,Subscriber,1971,2,5/1/2020,5/1/2020
444,51:39.6,59:03.7,497,E 17 St & Broadway,40.73704984,-73.99009296,297,E 15 St & 3 Ave,40.734232,-73.986923,34128,Subscriber,1985,1,5/1/2020,5/1/2020
803,53:11.7,06:34.7,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3144,E 81 St & Park Ave,40.77677702,-73.9590097,41419,Subscriber,1993,1,5/1/2020,5/1/2020
2068,54:59.3,29:27.9,3870,Melrose St & Broadway,40.697481,-73.935877,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,39848,Subscriber,1996,1,5/1/2020,5/1/2020
294,55:54.9,00:49.3,3165,Central Park West & W 72 St,40.77579377,-73.97620574,3231,E 67 St & Park Ave,40.7678008,-73.96592081,27732,Subscriber,1976,1,5/1/2020,5/1/2020
234,57:17.2,01:11.7,3656,E 2 St & Avenue A,40.72307749,-73.98583621,349,Rivington St & Ridge St,40.71850211,-73.98329859,15741,Subscriber,1992,1,5/1/2020,5/1/2020
347,08:16.1,14:03.2,477,W 41 St & 8 Ave,40.75640548,-73.9900262,388,W 26 St & 10 Ave,40.74971775,-74.00295035,43088,Subscriber,1968,1,5/1/2020,5/1/2020
4178,08:25.5,18:04.4,3848,Suydam St & Broadway,40.69544,-73.93223,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,18248,Customer,1969,0,5/1/2020,5/1/2020
175,08:32.3,11:28.2,3177,W 84 St & Broadway,40.7867947,-73.977112,3914,West End Ave & W 78 St,40.783786,-73.981687,28999,Subscriber,1974,1,5/1/2020,5/1/2020
257,10:42.4,14:59.8,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,28489,Subscriber,1993,0,5/1/2020,5/1/2020
588,13:41.7,23:29.8,3232,Bond St & Fulton St,40.68962189,-73.98304269,3246,Montague St & Clinton St,40.69428114,-73.99230033,18695,Subscriber,1963,2,5/1/2020,5/1/2020
667,17:50.1,28:57.9,350,Clinton St & Grand St,40.71559509,-73.9870295,79,Franklin St & W Broadway,40.71911552,-74.00666661,31630,Customer,1969,0,5/1/2020,5/1/2020
851,21:57.8,36:09.2,3292,5 Ave & E 93 St,40.7857851,-73.957481,305,E 58 St & 3 Ave,40.76095756,-73.96724467,41106,Customer,1947,1,5/1/2020,5/1/2020
475,25:25.4,33:21.0,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,35841,Customer,1969,0,5/1/2020,5/1/2020
1494,31:16.8,56:11.3,127,Barrow St & Hudson St,40.73172428,-74.00674436,3134,3 Ave & E 62 St,40.76312584,-73.96526895,43429,Subscriber,1989,1,5/1/2020,5/1/2020
1937,35:01.3,07:19.3,427,Bus Slip & State St,40.701907,-74.013942,401,Allen St & Rivington St,40.72019576,-73.98997825,42914,Subscriber,1986,1,5/1/2020,5/1/2020
665,35:17.9,46:23.7,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,39446,Subscriber,1972,2,5/1/2020,5/1/2020
1598,37:53.0,04:31.2,394,E 9 St & Avenue C,40.72521311,-73.97768752,411,E 6 St & Avenue D,40.72228087,-73.97668709,18168,Subscriber,1985,2,5/1/2020,5/1/2020
1249,37:53.6,58:43.2,3770,Central Ave & Flushing Ave,40.702831,-73.9333,3082,Hope St & Union Ave,40.71167351,-73.95141312,18571,Customer,1994,1,5/1/2020,5/1/2020
2239,42:48.3,20:08.1,3543,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,3646,35 Ave & 10 St,40.76315482,-73.9398551,36746,Subscriber,1966,1,5/1/2020,5/1/2020
1082,43:53.4,01:55.7,319,Fulton St & Broadway,40.711066,-74.009447,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,40509,Customer,1991,1,5/1/2020,5/1/2020
453,44:50.4,52:24.0,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3163,Central Park West & W 68 St,40.7734066,-73.97782542,36902,Subscriber,1997,1,5/1/2020,5/1/2020
482,03:01.9,11:04.6,472,E 32 St & Park Ave,40.7457121,-73.98194829,493,W 45 St & 6 Ave,40.7568001,-73.98291153,36711,Subscriber,1994,1,5/1/2020,5/1/2020
1127,06:29.5,25:17.3,3551,3 Ave & E 112 St,40.795508,-73.941606,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,29002,Subscriber,2002,1,5/1/2020,5/1/2020
4891,09:53.2,31:24.6,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,143,Clinton St & Joralemon St,40.69239502,-73.99337909,37523,Customer,1992,2,5/1/2020,5/1/2020
3354,10:40.6,06:35.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,42932,Subscriber,1961,1,5/1/2020,5/1/2020
1385,10:43.6,33:49.0,3139,E 72 St & Park Ave,40.77118288,-73.96409422,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,31019,Subscriber,1958,1,5/1/2020,5/1/2020
1007,11:56.3,28:43.4,394,E 9 St & Avenue C,40.72521311,-73.97768752,474,5 Ave & E 29 St,40.7451677,-73.98683077,41534,Subscriber,1975,1,5/1/2020,5/1/2020
1592,14:48.8,41:21.4,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3440,Fulton St & Adams St,40.69241829,-73.98949474,37294,Subscriber,1995,1,5/1/2020,5/1/2020
2335,23:42.1,02:38.1,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,43079,Subscriber,1991,2,5/1/2020,5/1/2020
1091,27:09.3,45:21.3,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,289,Monroe St & Classon Ave,40.6845683,-73.95881081,28384,Subscriber,1970,1,5/1/2020,5/1/2020
769,27:40.6,40:30.3,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3312,1 Ave & E 94 St,40.7817212,-73.94594,28378,Subscriber,1974,1,5/1/2020,5/1/2020
1819,28:28.9,58:48.0,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3397,Court St & Nelson St,40.6763947,-73.99869893,40463,Subscriber,1985,1,5/1/2020,5/1/2020
928,31:32.2,47:00.4,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3593,31 St & Broadway,40.761584,-73.925921,38072,Subscriber,1981,1,5/1/2020,5/1/2020
1427,31:32.5,55:19.8,495,W 47 St & 10 Ave,40.76269882,-73.99301222,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,40541,Customer,1988,2,5/1/2020,5/1/2020
1186,35:32.2,55:18.8,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,34941,Subscriber,1995,2,5/1/2020,5/1/2020
1835,43:39.6,14:15.4,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,217,Old Fulton St,40.70277159,-73.99383605,43722,Customer,1992,2,5/1/2020,5/1/2020
580,47:40.0,57:20.7,150,E 2 St & Avenue C,40.7208736,-73.98085795,293,Lafayette St & E 8 St,40.73020661,-73.99102628,27527,Subscriber,1988,1,5/1/2020,5/1/2020
931,48:19.9,03:51.2,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,2010,Grand St & Greene St,40.72170005,-74.00238141,39360,Subscriber,1958,2,5/1/2020,5/1/2020
351,48:35.4,54:26.8,386,Centre St & Worth St,40.71494807,-74.00234482,311,Norfolk St & Broome St,40.7172274,-73.98802084,32386,Subscriber,1979,1,5/1/2020,5/1/2020
3726,57:11.2,59:17.3,528,2 Ave & E 31 St,40.74290902,-73.97706058,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,38291,Subscriber,1974,1,5/1/2020,5/1/2020
1891,02:59.4,34:30.9,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,30084,Subscriber,1988,2,5/1/2020,5/1/2020
3228,05:05.4,58:53.5,3690,Park Pl & Church St,40.71334184,-74.00935516,3461,Murray St & Greenwich St,40.71485151,-74.01122332,30535,Subscriber,1960,1,5/1/2020,5/1/2020
103,05:24.1,07:07.5,3044,Albany Ave & Fulton St,40.6800105,-73.938475,3046,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,38537,Subscriber,1965,1,5/1/2020,5/1/2020
792,07:15.8,20:28.5,3078,Broadway & Roebling St,40.70924826,-73.96063149,144,Nassau St & Navy St,40.69839895,-73.98068914,14937,Subscriber,1987,1,5/1/2020,5/1/2020
1792,07:26.0,37:18.7,3282,5 Ave & E 88 St,40.78307,-73.95939,3284,E 88 St & Park Ave,40.7814107,-73.95595908,41848,Subscriber,1985,2,5/1/2020,5/1/2020
114,09:37.0,11:31.4,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,39416,Subscriber,1992,1,5/1/2020,5/1/2020
1731,11:12.2,40:03.7,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3295,Central Park W & W 96 St,40.79127,-73.964839,40297,Subscriber,1969,1,5/1/2020,5/1/2020
162,11:28.7,14:11.7,523,W 38 St & 8 Ave,40.75466591,-73.99138152,533,Broadway & W 38 St,40.75299641,-73.98721619,32434,Subscriber,1973,1,5/1/2020,5/1/2020
458,13:38.1,21:17.0,447,8 Ave & W 52 St,40.76370739,-73.9851615,477,W 41 St & 8 Ave,40.75640548,-73.9900262,41119,Subscriber,1982,1,5/1/2020,5/1/2020
968,15:12.6,31:21.4,513,W 56 St & 10 Ave,40.768254,-73.988639,379,W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916,42964,Subscriber,1989,1,5/1/2020,5/1/2020
325,15:41.0,21:06.9,482,W 15 St & 7 Ave,40.73935542,-73.99931783,212,W 16 St & The High Line,40.74334935,-74.00681753,39760,Subscriber,1980,1,5/1/2020,5/1/2020
1278,18:29.4,39:47.8,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3284,E 88 St & Park Ave,40.7814107,-73.95595908,40849,Customer,1988,1,5/1/2020,5/1/2020
2461,20:29.7,01:30.8,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,3046,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,40358,Customer,1969,0,5/1/2020,5/1/2020
282,30:14.4,34:57.1,3156,E 72 St & York Ave,40.76663814,-73.95348296,3375,3 Ave & E 72 St,40.7699426,-73.96060712,17061,Subscriber,1992,1,5/1/2020,5/1/2020
699,34:42.1,46:22.1,280,E 10 St & 5 Ave,40.73331967,-73.99510132,3255,8 Ave & W 31 St,40.75058535,-73.99468482,18015,Customer,1969,0,5/1/2020,5/1/2020
63,35:31.4,36:34.7,447,8 Ave & W 52 St,40.76370739,-73.9851615,447,8 Ave & W 52 St,40.76370739,-73.9851615,31379,Customer,1969,0,5/1/2020,5/1/2020
618,38:54.4,49:13.4,229,Great Jones St,40.72743423,-73.99379025,355,Bayard St & Baxter St,40.71602118,-73.99974372,38430,Subscriber,1994,2,5/1/2020,5/1/2020
592,40:15.0,50:07.9,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,532,S 5 Pl & S 5 St,40.710451,-73.960876,29346,Subscriber,1970,1,5/1/2020,5/1/2020
869,45:08.3,59:38.3,434,9 Ave & W 18 St,40.74317449,-74.00366443,450,W 49 St & 8 Ave,40.76227205,-73.98788205,31211,Subscriber,1981,1,5/1/2020,5/1/2020
823,46:24.1,00:07.9,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,35307,Subscriber,1959,1,5/1/2020,5/1/2020
207,51:00.6,54:28.0,247,Perry St & Bleecker St,40.73535398,-74.00483091,127,Barrow St & Hudson St,40.73172428,-74.00674436,41645,Subscriber,1977,1,5/1/2020,5/1/2020
2356,51:44.8,31:01.1,3919,Wall St & South St,40.70437,-74.00637,546,E 30 St & Park Ave S,40.74444921,-73.98303529,40732,Subscriber,1996,2,5/1/2020,5/1/2020
1883,52:44.7,24:08.4,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3906,West St & Liberty St,40.711444,-74.014847,16262,Subscriber,1980,1,5/1/2020,5/1/2020
61,53:25.6,54:26.6,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,16319,Subscriber,1981,2,5/1/2020,5/1/2020
1223,56:47.9,17:11.1,3615,44 Dr & 21 St,40.748,-73.9460927,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,30811,Customer,1957,1,5/1/2020,5/1/2020
2035,57:46.8,31:42.6,2003,1 Ave & E 18 St [temporarily removed],40.73381219,-73.98054421,501,FDR Drive & E 35 St,40.744219,-73.97121214,40206,Subscriber,1964,2,5/1/2020,5/1/2020
11370,58:12.4,07:43.2,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,27846,Customer,1969,0,5/1/2020,5/1/2020
1225,59:54.5,20:20.5,3134,3 Ave & E 62 St,40.76312584,-73.96526895,285,Broadway & E 14 St,40.73454567,-73.99074142,32591,Subscriber,1991,2,5/1/2020,5/1/2020
1143,01:00.6,20:04.0,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,17811,Subscriber,1994,2,5/1/2020,5/1/2020
269,04:06.4,08:36.4,3721,31 St & Newtown Ave,40.76754878,-73.92093346,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,30941,Subscriber,1977,1,5/1/2020,5/1/2020
830,05:29.0,19:19.9,3177,W 84 St & Broadway,40.7867947,-73.977112,3536,W 116 St & Broadway,40.8082,-73.9641,43365,Subscriber,1978,1,5/1/2020,5/1/2020
1354,07:59.5,30:33.7,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,3724,7 Ave & Central Park South,40.76674056,-73.97906899,36113,Customer,2001,1,5/1/2020,5/1/2020
3409,10:34.4,07:24.2,495,W 47 St & 10 Ave,40.76269882,-73.99301222,495,W 47 St & 10 Ave,40.76269882,-73.99301222,35803,Subscriber,1986,2,5/1/2020,5/1/2020
140,12:26.7,14:47.2,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,42748,Subscriber,1990,1,5/1/2020,5/1/2020
3950,13:40.2,19:31.1,3478,2 Ave & 36 St,40.65708867,-74.00870204,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,28732,Subscriber,1974,1,5/1/2020,5/1/2020
250,15:35.9,19:46.8,251,Mott St & Prince St,40.72317958,-73.99480012,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29757,Subscriber,1982,1,5/1/2020,5/1/2020
612,19:57.0,30:09.8,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,325,E 19 St & 3 Ave,40.73624527,-73.98473765,14866,Subscriber,1963,2,5/1/2020,5/1/2020
283,20:44.7,25:28.1,360,William St & Pine St,40.70717936,-74.00887308,330,Reade St & Broadway,40.71450451,-74.00562789,39792,Subscriber,1997,1,5/1/2020,5/1/2020
523,24:31.3,33:14.4,3673,Dean St & Franklin Ave,40.67759207,-73.95563722,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,40232,Subscriber,1967,1,5/1/2020,5/1/2020
2274,26:11.2,04:05.9,3527,5 Ave & E 126 St,40.80698,-73.941747,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,39856,Subscriber,1973,1,5/1/2020,5/1/2020
