tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
1135,13:40.1,32:35.2,530,11 Ave & W 59 St,40.77149671,-73.99046034,482,W 15 St & 7 Ave,40.73935542,-73.99931783,41785,Subscriber,1993,1,4/1/2020,4/1/2020
1170,14:38.4,34:09.2,3350,W 100 St & Broadway,40.7973721,-73.97041192,173,Broadway & W 49 St,40.76068327,-73.98452729,27739,Subscriber,1967,1,4/1/2020,4/1/2020
583,19:56.7,29:39.8,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,490,8 Ave & W 33 St,40.751551,-73.993934,40630,Subscriber,1986,1,4/1/2020,4/1/2020
282,25:17.5,30:00.4,3589,Broadway & 12 St,40.7668,-73.9347774,3595,35 St & Broadway,40.760339,-73.9222427,36985,Subscriber,1999,1,4/1/2020,4/1/2020
706,27:26.2,39:12.2,3783,Cliff St & Fulton St,40.70838,-74.00495,3656,E 2 St & Avenue A,40.72307749,-73.98583621,40567,Subscriber,1965,1,4/1/2020,4/1/2020
1948,29:03.7,01:32.0,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3367,5 Ave & E 103 St,40.7922553,-73.95249933,28106,Subscriber,1989,2,4/1/2020,4/1/2020
1389,31:49.2,54:58.3,464,E 56 St & 3 Ave,40.75934501,-73.96759673,470,W 20 St & 8 Ave,40.74345335,-74.00004031,36485,Subscriber,1982,1,4/1/2020,4/1/2020
329,36:43.5,42:13.4,504,1 Ave & E 16 St,40.73221853,-73.98165557,394,E 9 St & Avenue C,40.72521311,-73.97768752,40054,Subscriber,1991,1,4/1/2020,4/1/2020
738,36:53.1,49:12.0,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,3898,E 63 St & 3 Ave,40.763954,-73.9646,40647,Customer,1989,1,4/1/2020,4/1/2020
923,38:28.9,53:52.8,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3141,1 Ave & E 68 St,40.76500525,-73.95818491,18479,Subscriber,1959,1,4/1/2020,4/1/2020
235,43:09.2,47:04.3,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3367,5 Ave & E 103 St,40.7922553,-73.95249933,38798,Subscriber,1987,1,4/1/2020,4/1/2020
240,49:20.3,53:21.1,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,515,W 43 St & 10 Ave,40.76009437,-73.99461843,28295,Subscriber,1988,1,4/1/2020,4/1/2020
1592,54:17.7,20:50.0,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,250,Lafayette St & Jersey St,40.72456089,-73.99565293,28220,Subscriber,1974,1,4/1/2020,4/1/2020
660,54:31.6,05:32.1,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3295,Central Park W & W 96 St,40.79127,-73.964839,37734,Customer,1993,1,4/1/2020,4/1/2020
1930,55:17.0,27:27.2,128,MacDougal St & Prince St,40.72710258,-74.00297088,410,Suffolk St & Stanton St,40.72066442,-73.98517977,33915,Subscriber,1970,1,4/1/2020,4/1/2020
752,55:56.3,08:28.5,401,Allen St & Rivington St,40.72019576,-73.98997825,497,E 17 St & Broadway,40.73704984,-73.99009296,41831,Subscriber,1985,1,4/1/2020,4/1/2020
1794,56:24.1,26:18.1,332,Cherry St,40.71219906,-73.97948148,332,Cherry St,40.71219906,-73.97948148,21472,Customer,1969,0,4/1/2020,4/1/2020
2433,00:34.3,41:08.3,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,387,Centre St & Chambers St,40.71273266,-74.0046073,41677,Subscriber,1967,2,4/1/2020,4/1/2020
504,09:55.0,18:19.7,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,3821,Evergreen Ave & Noll St,40.70106,-73.93318,39039,Subscriber,1983,2,4/1/2020,4/1/2020
361,10:29.8,16:31.1,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,389,Broadway & Berry St,40.71044554,-73.96525063,43208,Customer,1980,1,4/1/2020,4/1/2020
1850,10:56.1,41:46.9,3725,2 Ave & E 72 St,40.76876203,-73.95840794,403,E 2 St & 2 Ave,40.72502876,-73.99069656,36769,Subscriber,1984,1,4/1/2020,4/1/2020
475,21:01.3,28:56.5,3422,Columbia St & Degraw St,40.6859296,-74.00242364,3303,Butler St & Court St,40.6849894,-73.99440329,34199,Subscriber,1952,1,4/1/2020,4/1/2020
480,28:52.0,36:52.1,249,Harrison St & Hudson St,40.71870987,-74.0090009,3435,Grand St & Elizabeth St,40.718822,-73.99596,41283,Subscriber,1986,2,4/1/2020,4/1/2020
291,36:38.8,41:30.7,358,Christopher St & Greenwich St,40.73291553,-74.00711384,347,Greenwich St & W Houston St,40.728846,-74.008591,40871,Subscriber,1987,1,4/1/2020,4/1/2020
442,37:33.3,44:56.2,238,Bank St & Washington St,40.7361967,-74.00859207,238,Bank St & Washington St,40.7361967,-74.00859207,28181,Customer,1986,1,4/1/2020,4/1/2020
178,37:53.5,40:51.7,3492,E 118 St & Park Ave,40.8005385,-73.9419949,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,39095,Subscriber,1982,2,4/1/2020,4/1/2020
815,38:21.7,51:56.8,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20323,Subscriber,1964,1,4/1/2020,4/1/2020
571,42:04.1,51:35.1,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3136,5 Ave & E 63 St,40.766368,-73.971518,43195,Subscriber,1989,1,4/1/2020,4/1/2020
482,44:09.0,52:11.7,3565,36 Ave & 10 St,40.7614376,-73.9411265,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,31169,Subscriber,2000,1,4/1/2020,4/1/2020
590,45:24.6,55:15.0,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,40670,Subscriber,1988,2,4/1/2020,4/1/2020
4864,48:33.3,09:38.2,462,W 22 St & 10 Ave,40.74691959,-74.00451887,462,W 22 St & 10 Ave,40.74691959,-74.00451887,40333,Subscriber,1981,1,4/1/2020,4/1/2020
584,49:48.7,59:33.7,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,41131,Subscriber,1995,0,4/1/2020,4/1/2020
1067,51:58.5,09:45.5,325,E 19 St & 3 Ave,40.73624527,-73.98473765,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17243,Customer,1969,0,4/1/2020,4/1/2020
997,52:59.5,09:36.7,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,36412,Subscriber,1974,2,4/1/2020,4/1/2020
2044,53:22.7,27:27.3,442,W 27 St & 7 Ave,40.746647,-73.993915,250,Lafayette St & Jersey St,40.72456089,-73.99565293,39551,Customer,1969,0,4/1/2020,4/1/2020
1792,53:52.2,23:44.9,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,30045,Subscriber,1972,2,4/1/2020,4/1/2020
80,55:00.2,56:21.0,520,W 52 St & 5 Ave,40.75992262,-73.97648516,456,E 53 St & Madison Ave,40.7597108,-73.97402311,40436,Subscriber,1983,1,4/1/2020,4/1/2020
1213,57:44.2,17:57.5,3336,E 97 St & Madison Ave,40.787801,-73.953559,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,21482,Subscriber,2003,1,4/1/2020,4/1/2020
994,00:45.5,17:19.6,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,379,W 31 St & 7 Ave,40.749156,-73.9916,40699,Subscriber,1956,1,4/1/2020,4/1/2020
488,01:14.1,09:22.4,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689,38731,Subscriber,1979,1,4/1/2020,4/1/2020
320,13:03.7,18:24.7,237,E 11 St & 2 Ave,40.73047309,-73.98672378,339,Avenue D & E 12 St,40.72580614,-73.97422494,40054,Subscriber,1985,1,4/1/2020,4/1/2020
169,14:57.7,17:47.2,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,350,Clinton St & Grand St,40.71559509,-73.9870295,40202,Subscriber,1989,2,4/1/2020,4/1/2020
421,23:37.1,30:38.9,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,33062,Subscriber,1991,2,4/1/2020,4/1/2020
750,23:42.7,36:12.8,386,Centre St & Worth St,40.71494807,-74.00234482,394,E 9 St & Avenue C,40.72521311,-73.97768752,40059,Customer,1988,1,4/1/2020,4/1/2020
211,34:49.9,38:21.6,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,3069,Lorimer St & Broadway,40.70411791,-73.94818595,38717,Subscriber,1983,1,4/1/2020,4/1/2020
542,42:15.9,51:18.0,285,Broadway & E 14 St,40.73454567,-73.99074142,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,29718,Subscriber,1990,1,4/1/2020,4/1/2020
588,46:59.0,56:47.6,3526,31 St & 23 Ave,40.7747878,-73.9125551,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,43710,Subscriber,1988,1,4/1/2020,4/1/2020
5845,49:26.0,26:51.9,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3086,Graham Ave & Conselyea St,40.715143,-73.944507,37854,Customer,1969,0,4/1/2020,4/1/2020
3554,49:32.4,48:46.7,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,19464,Customer,1969,0,4/1/2020,4/1/2020
2041,49:41.3,23:43.1,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,42909,Customer,1990,1,4/1/2020,4/1/2020
1202,49:51.8,09:54.0,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3491,E 118 St & 1 Ave,40.79747,-73.93504,43253,Subscriber,1978,1,4/1/2020,4/1/2020
597,51:43.1,01:40.6,347,Greenwich St & W Houston St,40.728846,-74.008591,490,8 Ave & W 33 St,40.751551,-73.993934,20657,Subscriber,1984,1,4/1/2020,4/1/2020
1725,54:54.2,23:39.2,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3394,Columbia St & W 9 St,40.6769993,-74.00647134,43684,Subscriber,1989,1,4/1/2020,4/1/2020
776,55:27.4,08:23.9,3656,E 2 St & Avenue A,40.72307749,-73.98583621,334,W 20 St & 7 Ave,40.74238787,-73.99726235,37088,Customer,1969,0,4/1/2020,4/1/2020
1446,56:02.4,20:09.3,224,Spruce St & Nassau St,40.71146364,-74.00552427,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,39167,Subscriber,1976,1,4/1/2020,4/1/2020
1296,57:09.5,18:45.8,412,Forsyth St & Canal St,40.7158155,-73.99422366,447,8 Ave & W 52 St,40.76370739,-73.9851615,35725,Subscriber,1983,2,4/1/2020,4/1/2020
754,59:10.2,11:44.4,2012,E 27 St & 1 Ave,40.739445,-73.976806,3737,Stanton St & Norfolk St,40.720747,-73.986274,42688,Subscriber,1971,1,4/1/2020,4/1/2020
462,01:02.0,08:44.3,3911,Wyckoff St & Nevins St,40.683426,-73.984275,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,38253,Subscriber,1962,1,4/1/2020,4/1/2020
8851,02:33.0,30:04.9,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3641,Broadway & W 25 St,40.74286877,-73.98918629,36030,Subscriber,1998,2,4/1/2020,4/1/2020
137,03:45.4,06:03.3,309,Murray St & West St,40.7149787,-74.013012,3002,South End Ave & Liberty St,40.711512,-74.015756,43066,Subscriber,1985,1,4/1/2020,4/1/2020
2610,07:22.2,50:52.4,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3836,Bushwick Ave & Linden St,40.69146,-73.92146,39701,Subscriber,1990,2,4/1/2020,4/1/2020
301,08:18.1,13:19.2,476,E 31 St & 3 Ave,40.74394314,-73.97966069,519,Pershing Square North,40.751873,-73.977706,42608,Subscriber,1993,2,4/1/2020,4/1/2020
595,08:58.1,18:53.6,461,E 20 St & 2 Ave,40.73587678,-73.98205027,455,1 Ave & E 44 St,40.75001986,-73.96905301,32937,Subscriber,1986,2,4/1/2020,4/1/2020
1404,09:42.7,33:07.5,492,W 33 St & 7 Ave,40.75019995,-73.99093085,502,Henry St & Grand St,40.714211,-73.981095,41687,Subscriber,1979,1,4/1/2020,4/1/2020
1112,20:21.7,38:54.0,3831,Broadway & Hancock St,40.68663,-73.9168,3078,Broadway & Roebling St,40.70924826,-73.96063149,17532,Subscriber,1979,1,4/1/2020,4/1/2020
624,24:38.0,35:02.4,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,328,Watts St & Greenwich St,40.72405549,-74.00965965,43023,Subscriber,1967,1,4/1/2020,4/1/2020
1907,25:09.4,56:56.5,3881,12 Ave & W 125 St,40.818299,-73.960405,514,12 Ave & W 40 St,40.76087502,-74.00277668,16150,Subscriber,1987,2,4/1/2020,4/1/2020
167,25:16.7,28:04.3,3603,31 Ave & 30 St,40.7647,-73.9240312,3721,31 St & Newtown Ave,40.76754878,-73.92093346,38366,Subscriber,1985,2,4/1/2020,4/1/2020
358,34:59.9,40:58.8,319,Fulton St & Broadway,40.711066,-74.009447,315,South St & Gouverneur Ln,40.70355377,-74.00670227,35244,Subscriber,1961,1,4/1/2020,4/1/2020
1308,36:42.2,58:30.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,40055,Customer,1969,0,4/1/2020,4/1/2020
501,41:11.5,49:32.6,285,Broadway & E 14 St,40.73454567,-73.99074142,368,Carmine St & 6 Ave,40.73038599,-74.00214988,28347,Subscriber,1955,1,4/1/2020,4/1/2020
3589,41:50.8,41:39.9,530,11 Ave & W 59 St,40.77149671,-73.99046034,3163,Central Park West & W 68 St,40.7734066,-73.97782542,17583,Subscriber,1980,1,4/1/2020,4/1/2020
2109,42:59.4,18:08.8,514,12 Ave & W 40 St,40.76087502,-74.00277668,3881,12 Ave & W 125 St,40.818299,-73.960405,32217,Customer,1991,2,4/1/2020,4/1/2020
314,45:06.7,50:21.2,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,3315,Henry St & Degraw St,40.6847514,-73.99917254,35093,Subscriber,1966,1,4/1/2020,4/1/2020
533,45:09.6,54:02.7,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,40948,Subscriber,1963,1,4/1/2020,4/1/2020
1863,47:25.2,18:28.9,514,12 Ave & W 40 St,40.76087502,-74.00277668,545,E 23 St & 1 Ave,40.736502,-73.97809472,39865,Subscriber,1943,1,4/1/2020,4/1/2020
3098,48:10.0,39:48.5,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,518,E 39 St & 2 Ave,40.74780373,-73.9734419,33074,Subscriber,1967,1,4/1/2020,4/1/2020
437,48:58.8,56:16.5,3078,Broadway & Roebling St,40.70924826,-73.96063149,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,30441,Customer,1969,0,4/1/2020,4/1/2020
755,49:19.5,01:54.9,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3282,5 Ave & E 88 St,40.78307,-73.95939,27790,Subscriber,1965,2,4/1/2020,4/1/2020
2379,49:58.6,29:38.6,3617,28 Ave & 35 St,40.7671,-73.9169858,3721,31 St & Newtown Ave,40.76754878,-73.92093346,43628,Customer,1969,0,4/1/2020,4/1/2020
241,52:11.6,56:12.8,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,38665,Subscriber,1956,1,4/1/2020,4/1/2020
536,52:50.3,01:46.8,2012,E 27 St & 1 Ave,40.739445,-73.976806,379,W 31 St & 7 Ave,40.749156,-73.9916,18867,Subscriber,1995,1,4/1/2020,4/1/2020
218,53:49.3,57:28.1,483,E 12 St & 3 Ave,40.73223272,-73.98889957,432,E 7 St & Avenue A,40.72621788,-73.98379855,28030,Subscriber,1994,1,4/1/2020,4/1/2020
951,54:00.3,09:51.8,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3341,Central Park West & W 102 St,40.795346,-73.96186,43149,Subscriber,1980,2,4/1/2020,4/1/2020
747,54:54.6,07:21.9,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,478,11 Ave & W 41 St,40.76030096,-73.99884222,32407,Customer,1992,2,4/1/2020,4/1/2020
2768,55:26.7,41:34.9,3707,Lexington Ave & E 26 St,40.741459,-73.983293,3707,Lexington Ave & E 26 St,40.741459,-73.983293,28304,Customer,1969,0,4/1/2020,4/1/2020
1346,00:37.4,23:04.4,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3738,Delancey St & Eldridge St,40.719383,-73.991479,38712,Subscriber,1993,2,4/1/2020,4/1/2020
1537,03:34.0,29:11.8,3881,12 Ave & W 125 St,40.818299,-73.960405,499,Broadway & W 60 St,40.76915505,-73.98191841,41917,Subscriber,1991,1,4/1/2020,4/1/2020
963,05:17.2,21:21.0,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,42023,Customer,1969,0,4/1/2020,4/1/2020
695,09:11.6,20:46.7,388,W 26 St & 10 Ave,40.74971775,-74.00295035,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,43234,Subscriber,1988,1,4/1/2020,4/1/2020
1723,11:10.2,39:53.5,3085,Roebling St & N 4 St,40.71469,-73.95739,3080,S 4 St & Rodney St,40.70934,-73.95608,43834,Customer,1990,1,4/1/2020,4/1/2020
851,11:52.3,26:03.6,285,Broadway & E 14 St,40.73454567,-73.99074142,311,Norfolk St & Broome St,40.7172274,-73.98802084,43263,Subscriber,1979,1,4/1/2020,4/1/2020
543,14:43.5,23:46.9,325,E 19 St & 3 Ave,40.73624527,-73.98473765,325,E 19 St & 3 Ave,40.73624527,-73.98473765,38858,Subscriber,1975,1,4/1/2020,4/1/2020
603,16:13.8,26:16.8,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3308,Kane St & Clinton St,40.6861758,-73.99645295,28972,Customer,1969,0,4/1/2020,4/1/2020
